sample_id,point_id,profile_id,current_date,split,use_class,available_90d,target_date_90d,true_increment_90d_mm,true_rate_90d_mm_y,available_180d,target_date_180d,true_increment_180d_mm,true_rate_180d_mm_y,available_365d,target_date_365d,true_increment_365d_mm,true_rate_365d_mm_y
P-H03-W001::C010::C012,P-H03-W001,P-H03,2020-10-20,train,synthetic_evaluation_only,True,2021-01-18,13.512743883870968,54.83921892870968,True,2021-04-18,26.133799220537668,53.02983425167436,True,2021-10-20,52.299773987096756,52.33559575010162
P-H03-W001::C012::C014,P-H03-W001,P-H03,2021-05-18,train,synthetic_evaluation_only,True,2021-08-16,12.860762635483866,52.19326169567202,True,2021-11-14,25.31216810763442,51.36260778507484,True,2022-05-18,48.289902519354825,48.32297779505301
P-H03-W001::C014::C016,P-H03-W001,P-H03,2021-11-02,train,synthetic_evaluation_only,True,2022-01-31,11.7542907239785,47.70282985481275,True,2022-05-01,22.625669443333322,45.911254245430534,True,2022-11-02,43.55139750666666,43.58122723098629
P-H03-W001::C016::C017,P-H03-W001,P-H03,2022-05-17,train,synthetic_evaluation_only,True,2022-08-15,10.289013258064529,41.756245472311875,True,2022-11-13,20.300995643871033,41.194103660688306,True,2023-05-17,39.562226780645176,39.589324196248356
P-H03-W001::C017::C018,P-H03-W001,P-H03,2022-07-19,train,synthetic_evaluation_only,True,2022-10-17,10.178074696774218,41.306019811075366,True,2023-01-15,19.96070721290323,40.50360171951614,True,2023-07-19,38.50725804838709,38.53363288266681
P-H03-W001::C018::C020,P-H03-W001,P-H03,2022-10-18,train,synthetic_evaluation_only,True,2023-01-16,9.780373848387057,39.69201720137081,True,2023-04-16,19.126149698387053,38.810145429643725,True,2023-10-18,36.91066230645157,36.93594358200394
P-H03-W001::C020::C021,P-H03-W001,P-H03,2023-05-16,train,synthetic_evaluation_only,True,2023-08-14,8.738680870967755,35.464479868010805,True,2023-11-12,17.20381057010752,34.909398948509846,True,2024-05-15,33.540625593548384,33.56359862477684
P-H03-W001::C021::C022,P-H03-W001,P-H03,2023-07-25,train,synthetic_evaluation_only,True,2023-10-23,8.568838270967717,34.77520198301065,True,2024-01-21,16.66023043225806,33.80638425212365,True,2024-07-24,33.14487839354837,33.1675803650508
P-H03-W001::C022::C024,P-H03-W001,P-H03,2023-11-07,validation,synthetic_evaluation_only,True,2024-02-05,8.026154825517267,32.572811666890914,True,2024-05-05,15.879623201935487,32.222402080594094,True,2024-11-06,32.37031364333336,32.392485091034274
P-H03-W001::C024::C025,P-H03-W001,P-H03,2024-05-14,validation,synthetic_evaluation_only,True,2024-08-12,8.207737567741958,33.30973496241945,True,2024-11-10,16.008992388709714,32.48491372209013,True,2025-05-14,31.011865767741995,31.033106771692502
P-H03-W001::C025::C029,P-H03-W001,P-H03,2024-07-09,test,synthetic_evaluation_only,True,2024-10-07,7.979401512903223,32.38307113986558,True,2025-01-05,15.590000209677441,31.634708758803807,True,2025-07-09,30.135513658064554,30.15615442084405
P-H03-W002::C003::C005,P-H03-W002,P-H03,2018-10-16,train,synthetic_evaluation_only,True,2019-01-14,18.188471451612912,73.8148799744624,True,2019-04-14,36.31072646043009,73.68051577595605,True,2019-10-16,70.44321890645165,70.49146768652456
P-H03-W002::C005::C006,P-H03-W002,P-H03,2019-05-14,train,synthetic_evaluation_only,True,2019-08-12,17.136125100000015,69.54410769750007,True,2019-11-10,32.42513673000002,65.79600661462504,True,2020-05-13,59.980608932258065,60.02169154111578
P-H03-W002::C006::C007,P-H03-W002,P-H03,2019-08-27,train,synthetic_evaluation_only,True,2019-11-25,15.071990679999999,61.16716217633333,True,2020-02-23,28.76926159310341,58.37762664933899,True,2020-08-26,56.530565003225774,56.56928456829648
P-H03-W002::C007::C008,P-H03-W002,P-H03,2019-11-05,train,synthetic_evaluation_only,True,2020-02-03,14.17713019816091,57.535520054203026,True,2020-05-03,26.886436192042993,54.5570601063539,True,2020-11-04,54.516445413333315,54.55378544443834
P-H03-W002::C008::C009,P-H03-W002,P-H03,2020-04-21,train,synthetic_evaluation_only,True,2020-07-20,13.955651917204307,56.63668736398748,True,2020-10-18,26.951474026881726,54.68903271288083,True,2021-04-21,52.717697799999996,52.75380581219178
P-H03-W002::C009::C010,P-H03-W002,P-H03,2020-06-02,train,synthetic_evaluation_only,True,2020-08-31,14.121472600537686,57.30964297051544,True,2020-11-29,26.635694210000054,54.04826283445845,True,2021-06-02,52.54611687000005,52.5821073610069
P-H03-W002::C010::C012,P-H03-W002,P-H03,2020-10-20,train,synthetic_evaluation_only,True,2021-01-18,12.542158206451575,50.900258721182645,True,2021-04-18,25.067025395053747,50.86517236412989,True,2021-10-20,50.68041924838707,50.71513186431062
P-H03-W002::C012::C016,P-H03-W002,P-H03,2021-05-18,train,synthetic_evaluation_only,True,2021-08-16,12.474127190322577,50.62416618072579,True,2021-11-14,24.67248046107528,50.06457493559859,True,2022-05-18,47.72941819354838,47.76210957587273
P-H03-W002::C016::C017,P-H03-W002,P-H03,2022-05-17,train,synthetic_evaluation_only,True,2022-08-15,11.539943729032245,46.83293830032253,True,2022-11-13,22.014610218064547,44.671313234155974,True,2023-05-17,40.913679519354844,40.94170258751878
P-H03-W002::C017::C018,P-H03-W002,P-H03,2022-07-19,train,synthetic_evaluation_only,True,2022-10-17,10.961871393548392,44.48692807215056,True,2023-01-15,20.429847380645185,41.45556530989252,True,2023-07-19,39.69734314838712,39.72453310944766
P-H03-W002::C018::C020,P-H03-W002,P-H03,2022-10-18,train,synthetic_evaluation_only,True,2023-01-16,9.451669661290339,38.35802604206996,True,2023-04-16,18.275239661290357,37.08350714603502,True,2023-10-18,36.44537845806457,36.47034104604954
P-H03-W002::C020::C021,P-H03-W002,P-H03,2023-05-16,train,synthetic_evaluation_only,True,2023-08-14,9.465119864516168,38.41261145016145,True,2023-11-12,16.77715693462369,34.04364761317391,True,2024-05-15,31.564450503225828,31.586069989871877
P-H03-W002::C021::C022,P-H03-W002,P-H03,2023-07-25,train,synthetic_evaluation_only,True,2023-10-23,7.607274229032271,30.8728545794893,True,2024-01-21,14.38928212580646,29.198251646948943,True,2024-07-24,30.33327617741935,30.354052393979227
P-H03-W002::C022::C024,P-H03-W002,P-H03,2023-11-07,validation,synthetic_evaluation_only,True,2024-02-05,6.6996098772413575,27.189250085137843,True,2024-05-05,14.202436714838711,28.81911116719355,True,2024-11-06,28.592187160000037,28.61177084983565
P-H03-W002::C024::C025,P-H03-W002,P-H03,2024-05-14,validation,synthetic_evaluation_only,True,2024-08-12,7.839664403225811,31.81597136975808,True,2024-11-10,13.769788076774262,27.94119497245444,True,2025-05-14,25.720512564516184,25.738129353943936
P-H03-W002::C025::C027,P-H03-W002,P-H03,2024-07-09,test,synthetic_evaluation_only,True,2024-10-07,6.253362274193535,25.37822856276876,True,2025-01-05,12.099331770967694,24.551560718588615,True,2025-07-09,24.2332184,24.24981649479452
P-H03-W002::C027::C029,P-H03-W002,P-H03,2025-07-22,test,synthetic_evaluation_only,True,2025-10-20,5.787222441935569,23.48647774352185,False,2026-01-18,,,False,2026-07-22,,
P-H03-W003::C003::C005,P-H03-W003,P-H03,2018-10-16,train,synthetic_evaluation_only,True,2019-01-14,19.709015738709667,79.98575553959672,True,2019-04-14,39.44677404559138,80.04407900084585,True,2019-10-16,75.26277856129033,75.31432840961999
P-H03-W003::C005::C006,P-H03-W003,P-H03,2019-05-14,train,synthetic_evaluation_only,True,2019-08-12,17.676417258064475,71.73679337231165,True,2019-11-10,33.72560509387097,68.4348736696465,True,2020-05-13,65.91644543225806,65.96159368255412
P-H03-W003::C006::C007,P-H03-W003,P-H03,2019-08-27,train,synthetic_evaluation_only,True,2019-11-25,15.861223766451644,64.3701331188496,True,2020-02-23,31.735561351279273,64.39674324197085,True,2020-08-26,61.20122510645166,61.24314375378484
P-H03-W003::C007::C008,P-H03-W003,P-H03,2019-11-05,train,synthetic_evaluation_only,True,2020-02-03,15.797738465287352,64.11248860495783,True,2020-05-03,31.422359164731176,63.76120380510035,True,2020-11-04,57.96622993666665,58.00593283388355
P-H03-W003::C008::C010,P-H03-W003,P-H03,2020-04-21,train,synthetic_evaluation_only,True,2020-07-20,14.234083708602157,57.76665638407709,True,2020-10-18,26.380433924731165,53.53029717226699,True,2021-04-21,52.66159886666668,52.69766845493152
P-H03-W003::C010::C012,P-H03-W003,P-H03,2020-10-20,train,synthetic_evaluation_only,True,2021-01-18,12.169861541935518,49.38935475768831,True,2021-04-18,25.577412034516158,51.90083192003903,True,2021-10-20,48.91059184193551,48.944092247306706
P-H03-W003::C012::C014,P-H03-W003,P-H03,2021-05-18,train,synthetic_evaluation_only,True,2021-08-16,11.665374822580645,47.34197948830645,True,2021-11-14,21.76648140161285,44.16781851077274,True,2022-05-18,43.493936319354816,43.52372668669684
P-H03-W003::C014::C016,P-H03-W003,P-H03,2021-11-02,train,synthetic_evaluation_only,True,2022-01-31,10.104007643548414,41.00543102006731,True,2022-05-01,21.045906050000042,42.70565102645842,True,2022-11-02,40.831291160000035,40.859257797780856
P-H03-W003::C016::C018,P-H03-W003,P-H03,2022-05-17,train,synthetic_evaluation_only,True,2022-08-15,10.104971577419406,41.00934298502708,True,2022-11-13,18.866054797419395,38.28236952643019,True,2023-05-17,37.463738554838756,37.48939864973933
P-H03-W003::C018::C020,P-H03-W003,P-H03,2022-10-18,train,synthetic_evaluation_only,True,2023-01-16,8.431165145161287,34.21647854744622,True,2023-04-16,17.91276631935483,36.347988323024175,True,2023-10-18,33.376961209677404,33.3998221420128
P-H03-W003::C020::C021,P-H03-W003,P-H03,2023-05-16,train,synthetic_evaluation_only,True,2023-08-14,7.52659678064515,30.54543860145157,True,2023-11-12,14.462367780752686,29.346554621777326,True,2024-05-15,29.621063506451605,29.64135190611356
P-H03-W003::C021::C022,P-H03-W003,P-H03,2023-07-25,train,synthetic_evaluation_only,True,2023-10-23,6.8772228483871345,27.910062726371123,True,2024-01-21,14.165769674193541,28.744707630551062,True,2024-07-24,28.577535596774226,28.597109251292565
P-H03-W003::C022::C024,P-H03-W003,P-H03,2023-11-07,validation,synthetic_evaluation_only,True,2024-02-05,7.315973214482767,29.69065796210923,True,2024-05-05,14.804409602580677,30.040614485236624,True,2024-11-06,27.957535679999978,27.97668467704107
P-H03-W003::C024::C029,P-H03-W003,P-H03,2024-05-14,test,synthetic_evaluation_only,True,2024-08-12,6.294792938709691,25.546368009596826,True,2024-11-10,12.787090171612874,25.94713713989779,True,2025-05-14,27.344053806451598,27.36278261042862
P-H03-W004::C003::C005,P-H03-W004,P-H03,2018-10-16,train,synthetic_evaluation_only,True,2019-01-14,21.405126593548346,86.86913875881703,True,2019-04-14,41.720279612365516,84.65740071342503,True,2019-10-16,79.81792497419349,79.87259478581964
P-H03-W004::C005::C006,P-H03-W004,P-H03,2019-05-14,train,synthetic_evaluation_only,True,2019-08-12,18.516549222580693,75.14632892830664,True,2019-11-10,36.38409357064518,73.82938987043417,True,2020-05-13,68.23949283548393,68.28623221413837
P-H03-W004::C006::C007,P-H03-W004,P-H03,2019-08-27,train,synthetic_evaluation_only,True,2019-11-25,17.151493304516066,69.60647699416103,True,2020-02-23,32.102669950723,65.14166777500876,True,2020-08-26,64.87706908387099,64.92150543255858
P-H03-W004::C007::C008,P-H03-W004,P-H03,2019-11-05,train,synthetic_evaluation_only,True,2020-02-03,15.009101282988468,60.9119360401282,True,2020-05-03,30.88876201913979,62.67844626383782,True,2020-11-04,62.37529689333337,62.4180196994247
P-H03-W004::C008::C009,P-H03-W004,P-H03,2020-04-21,train,synthetic_evaluation_only,True,2020-07-20,16.116480737634333,65.40605099356601,True,2020-10-18,30.96522251505371,62.83359735346316,True,2021-04-21,56.498179833333324,56.53687721678081
P-H03-W004::C009::C010,P-H03-W004,P-H03,2020-06-02,train,synthetic_evaluation_only,True,2020-08-31,15.628725819892566,63.42657895239733,True,2020-11-29,29.894466749999992,60.66085544687498,True,2021-06-02,54.288908806666655,54.32609299078081
P-H03-W004::C010::C012,P-H03-W004,P-H03,2020-10-20,train,synthetic_evaluation_only,True,2021-01-18,13.384384512903239,54.31829381486565,True,2021-04-18,24.841892703763392,50.40834061138654,True,2021-10-20,47.960369216128925,47.99321878408518
P-H03-W004::C012::C014,P-H03-W004,P-H03,2021-05-18,train,synthetic_evaluation_only,True,2021-08-16,11.809871835483818,47.928396532338496,True,2021-11-14,21.784164404623652,44.20370027104883,True,2022-05-18,42.27035033548384,42.29930263023417
P-H03-W004::C014::C016,P-H03-W004,P-H03,2021-11-02,train,synthetic_evaluation_only,True,2022-01-31,8.904413499892485,36.137078120397,True,2022-05-01,19.514792696666632,39.59876684698604,True,2022-11-02,41.08450422333328,41.112644294719125
P-H03-W004::C016::C017,P-H03-W004,P-H03,2022-05-17,train,synthetic_evaluation_only,True,2022-08-15,10.907007196774202,44.264270873575306,True,2022-11-13,20.859847261935442,42.32810673567733,True,2023-05-17,41.66489716129024,41.693434762085644
P-H03-W004::C017::C018,P-H03-W004,P-H03,2022-07-19,train,synthetic_evaluation_only,True,2022-10-17,10.041340803225808,40.7511080930914,True,2023-01-15,20.519418367741878,41.63731977120956,True,2023-07-19,40.007028370967646,40.03443044519434
P-H03-W004::C018::C020,P-H03-W004,P-H03,2022-10-18,train,synthetic_evaluation_only,True,2023-01-16,10.479811599999948,42.53056874333312,True,2023-04-16,20.411180475806418,41.41768704882386,True,2023-10-18,38.414926422580606,38.441238016020726
P-H03-W004::C020::C021,P-H03-W004,P-H03,2023-05-16,train,synthetic_evaluation_only,True,2023-08-14,8.684247177419252,35.24356979502646,True,2023-11-12,17.018688426021413,34.53375526446845,True,2024-05-15,30.95767643225804,30.978880320225336
P-H03-W004::C021::C022,P-H03-W004,P-H03,2023-07-25,train,synthetic_evaluation_only,True,2023-10-23,8.446513451612987,34.27876709112937,True,2024-01-21,15.661184174193636,31.779152886801253,True,2024-07-24,30.819451741935495,30.840560955457367
P-H03-W004::C022::C024,P-H03-W004,P-H03,2023-11-07,validation,synthetic_evaluation_only,True,2024-02-05,6.8189623772412915,27.67362231430424,True,2024-05-05,13.490253292258103,27.373972305540402,True,2024-11-06,29.955506510000077,29.976023980212407
P-H03-W004::C024::C025,P-H03-W004,P-H03,2024-05-14,validation,synthetic_evaluation_only,True,2024-08-12,8.464915148387036,34.35344731053738,True,2024-11-10,15.965508315161287,32.39667728951478,True,2025-05-14,27.66121458709665,27.680160624485072
P-H03-W004::C025::C027,P-H03-W004,P-H03,2024-07-09,test,synthetic_evaluation_only,True,2024-10-07,7.9826375096773745,32.39620389344068,True,2025-01-05,14.494500396774129,29.411757055120837,True,2025-07-09,26.211895058064556,26.229848410844053
P-H03-W004::C027::C029,P-H03-W004,P-H03,2025-07-22,test,synthetic_evaluation_only,True,2025-10-20,4.473631938709673,18.15548961793009,False,2026-01-18,,,False,2026-07-22,,
P-H03-W005::C003::C005,P-H03-W005,P-H03,2018-10-16,train,synthetic_evaluation_only,True,2019-01-14,20.96992423225808,85.10294250924737,True,2019-04-14,40.97867158172045,83.15255441790775,True,2019-10-16,76.99315196451613,77.04588700010827
P-H03-W005::C005::C006,P-H03-W005,P-H03,2019-05-14,train,synthetic_evaluation_only,True,2019-08-12,17.524708416129045,71.1211083221237,True,2019-11-10,34.58474327258068,70.17820822394496,True,2020-05-13,68.44948464838706,68.49636785705033
P-H03-W005::C006::C007,P-H03-W005,P-H03,2019-08-27,train,synthetic_evaluation_only,True,2019-11-25,17.119485251612957,69.47657764612924,True,2020-02-23,34.06392584471638,69.12138285990365,True,2020-08-26,64.60840872580644,64.65266106055014
P-H03-W005::C007::C008,P-H03-W005,P-H03,2019-11-05,train,synthetic_evaluation_only,True,2020-02-03,17.134970144827548,69.53942050442514,True,2020-05-03,33.154743770967684,67.27650090192192,True,2020-11-04,62.037088429999926,62.07957958645883
P-H03-W005::C008::C009,P-H03-W005,P-H03,2020-04-21,train,synthetic_evaluation_only,True,2020-07-20,14.668944525806467,59.53146653389791,True,2020-10-18,28.33487560645159,57.49618508475802,True,2021-04-21,56.54337153333336,56.58209987000002
P-H03-W005::C009::C010,P-H03-W005,P-H03,2020-06-02,train,synthetic_evaluation_only,True,2020-08-31,13.927594285698888,56.52282014279466,True,2020-11-29,27.759912470000017,56.32948905370837,True,2021-06-02,55.13645295333333,55.174217647136985
P-H03-W005::C010::C012,P-H03-W005,P-H03,2020-10-20,train,synthetic_evaluation_only,True,2021-01-18,14.057167845161302,57.04867283827962,True,2021-04-18,27.47977917494626,55.761051909161786,True,2021-10-20,51.34576512903226,51.38093346131242
P-H03-W005::C012::C014,P-H03-W005,P-H03,2021-05-18,train,synthetic_evaluation_only,True,2021-08-16,11.50245668709681,46.680803388467886,True,2021-11-14,23.087400053870965,46.84818260931316,True,2022-05-18,46.204565425806436,46.23621238842685
P-H03-W005::C014::C016,P-H03-W005,P-H03,2021-11-02,train,synthetic_evaluation_only,True,2022-01-31,12.050508416451635,48.90497999009955,True,2022-05-01,22.888634309999986,46.44485378737497,True,2022-11-02,42.1392261266667,42.1680886103151
P-H03-W005::C016::C018,P-H03-W005,P-H03,2022-05-17,train,synthetic_evaluation_only,True,2022-08-15,9.185900135483905,37.279444716505516,True,2022-11-13,18.763684019354912,38.07464215594101,True,2023-05-17,37.52326479677424,37.5489656630734
P-H03-W005::C018::C020,P-H03-W005,P-H03,2022-10-18,train,synthetic_evaluation_only,True,2023-01-16,9.992474390322513,40.55279190072554,True,2023-04-16,18.95768309032252,38.46829860411278,True,2023-10-18,34.51168627096769,34.53532441224917
P-H03-W005::C020::C021,P-H03-W005,P-H03,2023-05-16,train,synthetic_evaluation_only,True,2023-08-14,7.350883280645178,29.832334647285013,True,2023-11-12,15.212281617419364,30.86825478201346,True,2024-05-15,31.480881251612914,31.502443499045526
P-H03-W005::C021::C022,P-H03-W005,P-H03,2023-07-25,train,synthetic_evaluation_only,True,2023-10-23,7.721140122580607,31.334960330806297,True,2024-01-21,15.900342809677397,32.26444561797039,True,2024-07-24,30.947479174193575,30.968676077737545
P-H03-W005::C022::C024,P-H03-W005,P-H03,2023-11-07,validation,synthetic_evaluation_only,True,2024-02-05,8.206964270344884,33.306596663816315,True,2024-05-05,15.946067495483874,32.35722862625269,True,2024-11-06,29.908437893333314,29.928923124767103
P-H03-W005::C024::C025,P-H03-W005,P-H03,2024-05-14,validation,synthetic_evaluation_only,True,2024-08-12,6.600839764516081,26.788408044327763,True,2024-11-10,13.593304549677327,27.583080482053578,True,2025-05-14,28.20092821935475,28.220243923614582
P-H03-W005::C025::C027,P-H03-W005,P-H03,2024-07-09,test,synthetic_evaluation_only,True,2024-10-07,6.656146125806458,27.012859693897877,True,2025-01-05,14.042903509677444,28.495391705053816,True,2025-07-09,27.348879429032195,27.367611538230165
P-H03-W005::C027::C029,P-H03-W005,P-H03,2025-07-22,test,synthetic_evaluation_only,True,2025-10-20,5.235051374193631,21.245583493602485,False,2026-01-18,,,False,2026-07-22,,
P-H03-W006::C003::C005,P-H03-W006,P-H03,2018-10-16,train,synthetic_evaluation_only,True,2019-01-14,21.74104893225808,88.23242358341405,True,2019-04-14,43.0324325547312,87.31997772564206,True,2019-10-16,86.8600144064516,86.91950756700396
P-H03-W006::C005::C006,P-H03-W006,P-H03,2019-05-14,train,synthetic_evaluation_only,True,2019-08-12,21.679610693548398,87.98308673131724,True,2019-11-10,41.78808938064515,84.79499803489244,True,2020-05-13,76.60486128064514,76.65733036371407
P-H03-W006::C006::C007,P-H03-W006,P-H03,2019-08-27,train,synthetic_evaluation_only,True,2019-11-25,19.596043896774177,79.52727814774187,True,2020-02-23,36.76785456229146,74.60810488264976,True,2020-08-26,70.41786769354837,70.46609910977683
P-H03-W006::C007::C008,P-H03-W006,P-H03,2019-11-05,train,synthetic_evaluation_only,True,2020-02-03,17.67378542413786,71.72611251295949,True,2020-05-03,33.93251739999994,68.85473322416654,True,2020-11-04,67.69075266999994,67.73711619922597
P-H03-W006::C008::C009,P-H03-W006,P-H03,2020-04-21,train,synthetic_evaluation_only,True,2020-07-20,16.594961795698964,67.3478866208783,True,2020-10-18,32.86843286021508,66.69552834551976,True,2021-04-21,62.140768166666646,62.18333033664381
P-H03-W006::C009::C010,P-H03-W006,P-H03,2020-06-02,train,synthetic_evaluation_only,True,2020-08-31,16.142884312795672,65.51320550276243,True,2020-11-29,32.47297418333335,65.89307678034726,True,2021-06-02,60.76214806333331,60.80376597296573
P-H03-W006::C010::C012,P-H03-W006,P-H03,2020-10-20,train,synthetic_evaluation_only,True,2021-01-18,15.107427980645127,61.3109785547848,True,2021-04-18,28.435174418387078,57.699708090643774,True,2021-10-20,55.94033584193551,55.97865114045738
P-H03-W006::C012::C014,P-H03-W006,P-H03,2021-05-18,train,synthetic_evaluation_only,True,2021-08-16,13.40304785161294,54.39403586446251,True,2021-11-14,26.417302563763485,53.60510978563674,True,2022-05-18,48.3841602451613,48.41730008094565
P-H03-W006::C014::C016,P-H03-W006,P-H03,2021-11-02,train,synthetic_evaluation_only,True,2022-01-31,11.701597489139715,47.48898314342535,True,2022-05-01,21.57372126333331,43.77667606351385,True,2022-11-02,44.50328055,44.53376224900685
P-H03-W006::C016::C017,P-H03-W006,P-H03,2022-05-17,train,synthetic_evaluation_only,True,2022-08-15,11.06315160645164,44.89795693618291,True,2022-11-13,22.294472620645138,45.23920069272576,True,2023-05-17,41.64262453548389,41.67114688105614
P-H03-W006::C017::C018,P-H03-W006,P-H03,2022-07-19,train,synthetic_evaluation_only,True,2022-10-17,11.303059454838717,45.87158295422046,True,2023-01-15,21.72545020322582,44.08455937071239,True,2023-07-19,40.72974614838711,40.75764323479011
P-H03-W006::C018::C020,P-H03-W006,P-H03,2022-10-18,train,synthetic_evaluation_only,True,2023-01-16,10.40523634838712,42.22791751387106,True,2023-04-16,19.550845011290335,39.67192300207664,True,2023-10-18,40.32552877419357,40.353148999381375
P-H03-W006::C020::C021,P-H03-W006,P-H03,2023-05-16,train,synthetic_evaluation_only,True,2023-08-14,9.800596580645163,39.77408778978495,True,2023-11-12,21.01187715817207,42.63660073345749,True,2024-05-15,37.641960780645206,37.66774294556346
P-H03-W006::C021::C022,P-H03-W006,P-H03,2023-07-25,train,synthetic_evaluation_only,True,2023-10-23,11.007597180645234,44.672498558118576,True,2024-01-21,20.582649264516192,41.76562579924744,True,2024-07-24,35.55287002903236,35.57722130987417
P-H03-W006::C022::C024,P-H03-W006,P-H03,2023-11-07,validation,synthetic_evaluation_only,True,2024-02-05,8.990218662758707,36.485304073029084,True,2024-05-05,16.38476214451623,33.24741318491419,True,2024-11-06,30.234457763333353,30.255166296047964
P-H03-W006::C024::C029,P-H03-W006,P-H03,2024-05-14,test,synthetic_evaluation_only,True,2024-08-12,7.040297351612935,28.57187341862916,True,2024-11-10,13.400070180322587,27.190975740904584,True,2025-05-14,27.215573951612896,27.234214755689344
P-H03-W007::C003::C005,P-H03-W007,P-H03,2018-10-16,train,synthetic_evaluation_only,True,2019-01-14,4.427817190322571,17.969558097392433,True,2019-04-14,8.920185136666646,18.100542339819402,True,2019-10-16,18.05013546451613,18.062498570998677
P-H03-W007::C005::C006,P-H03-W007,P-H03,2019-05-14,train,synthetic_evaluation_only,True,2019-08-12,4.3157963419354815,17.51494015435483,True,2019-11-10,9.078288066129062,18.421359534186887,True,2020-05-13,19.210867664516115,19.224025793053453
P-H03-W007::C006::C007,P-H03-W007,P-H03,2019-08-27,train,synthetic_evaluation_only,True,2019-11-25,4.804356893548402,19.497681726317264,True,2020-02-23,9.847094945272545,19.981396826448872,True,2020-08-26,19.548932096774138,19.562321776292475
P-H03-W007::C007::C008,P-H03-W007,P-H03,2019-11-05,train,synthetic_evaluation_only,True,2020-02-03,4.9820549137930925,20.218839525143633,True,2020-05-03,9.905403558064506,20.099714719905894,True,2020-11-04,19.491397329999984,19.50474760214382
P-H03-W007::C008::C010,P-H03-W007,P-H03,2020-04-21,train,synthetic_evaluation_only,True,2020-07-20,4.522463670967795,18.353665064677635,True,2020-10-18,9.299816670967743,18.870877994838715,True,2021-04-21,19.897140499999978,19.910768678424635
P-H03-W007::C010::C012,P-H03-W007,P-H03,2020-10-20,train,synthetic_evaluation_only,True,2021-01-18,5.036974599999894,20.441721918332902,True,2021-04-18,10.311701817741891,20.92416160516792,True,2021-10-20,21.667272654838712,21.682113252547506
P-H03-W007::C012::C014,P-H03-W007,P-H03,2021-05-18,train,synthetic_evaluation_only,True,2021-08-16,5.454648445161297,22.136781606612928,True,2021-11-14,11.311444499677464,22.95280613059552,True,2022-05-18,29.516556712903252,29.536773532569622
P-H03-W007::C014::C016,P-H03-W007,P-H03,2021-11-02,train,synthetic_evaluation_only,True,2022-01-31,7.477996199032191,30.34820124107231,True,2022-05-01,17.092831169999954,34.684203249124906,True,2022-11-02,46.60331496666652,46.6352350454108
P-H03-W007::C016::C020,P-H03-W007,P-H03,2022-05-17,train,synthetic_evaluation_only,True,2022-08-15,12.58201843225811,51.0620248042475,True,2022-11-13,30.173663492258015,61.22739216970688,True,2023-05-17,85.13070555483876,85.18901425727357
P-H03-W007::C020::C021,P-H03-W007,P-H03,2023-05-16,train,synthetic_evaluation_only,True,2023-08-14,32.03672166774186,130.01569543491905,True,2023-11-12,65.87905627258056,133.67958501977805,True,2024-05-15,137.5177560193548,137.6119462632037
P-H03-W007::C021::C022,P-H03-W007,P-H03,2023-07-25,train,synthetic_evaluation_only,True,2023-10-23,33.49323044838707,135.92669356970418,True,2024-01-21,68.12680369032262,138.2406391549463,True,2024-07-24,139.76416730645155,139.8598961881683
P-H03-W007::C022::C024,P-H03-W007,P-H03,2023-11-07,validation,synthetic_evaluation_only,True,2024-02-05,34.73671995172424,140.97318847074754,True,2024-05-05,69.66349714193552,141.35884628384417,True,2024-11-06,141.0261769166667,141.12277018852743
P-H03-W007::C024::C025,P-H03-W007,P-H03,2024-05-14,validation,synthetic_evaluation_only,True,2024-08-12,34.66456682580656,140.68036703473163,True,2024-11-10,69.41915064870977,140.8630265246736,True,2025-05-14,140.7221765709678,140.81856162341367
P-H03-W007::C025::C027,P-H03-W007,P-H03,2024-07-09,test,synthetic_evaluation_only,True,2024-10-07,34.61974775483873,140.49847630505383,True,2025-01-05,69.64582020645162,141.32297683559142,True,2025-07-09,140.51404389354843,140.61028638936594
P-H03-W007::C027::C029,P-H03-W007,P-H03,2025-07-22,test,synthetic_evaluation_only,True,2025-10-20,34.85401179999997,141.4491978883332,False,2026-01-18,,,False,2026-07-22,,
P-H04-W001::C007::C008,P-H04-W001,P-H04,2019-11-05,train,synthetic_evaluation_only,True,2020-02-03,6.394315673103449,25.950264440011498,True,2020-05-03,14.548241367096765,29.520806440733853,True,2020-11-04,31.518374190000003,31.5399621175274
P-H04-W001::C008::C010,P-H04-W001,P-H04,2020-04-21,train,synthetic_evaluation_only,True,2020-07-20,9.50056344731182,38.5564533236738,True,2020-10-18,16.97604920215055,34.44723317269715,True,2021-04-21,30.7410699,30.762125427328765
P-H04-W001::C010::C011,P-H04-W001,P-H04,2020-10-20,train,synthetic_evaluation_only,True,2021-01-18,6.166238945161268,25.024653052446148,True,2021-04-18,13.361362747204282,27.11243190786869,True,2021-10-20,29.20542764516128,29.22543136272646
P-H04-W001::C011::C012,P-H04-W001,P-H04,2021-01-26,train,synthetic_evaluation_only,True,2021-04-26,7.323748461827961,29.72221250758514,True,2021-07-25,16.29410177096773,33.063448176922016,True,2022-01-26,28.224663554838713,28.243995516177645
P-H04-W001::C012::C013,P-H04-W001,P-H04,2021-05-18,train,synthetic_evaluation_only,True,2021-08-16,8.789982919354856,35.672680681048455,True,2021-11-14,14.59459393612903,29.614863528728492,True,2022-05-18,25.70114179677418,25.718745318552795
