fold_id,base_point_id,held,replicas
leave_profile_P-V02,P-D01-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V02,P-D01-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V02,P-D01-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V02,P-H01-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V02,P-H01-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V02,P-H01-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V02,P-H04-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V02,P-H04-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V02,P-H04-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V02,P-H05-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V02,P-H05-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V02,P-H05-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V02,P-H06-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V02,P-H06-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V02,P-H06-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V02,P-H07-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V02,P-H07-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V02,P-H07-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V02,P-V02-W001,True,all_worlds_all_observation_conditions
leave_profile_P-V02,P-V02-W004,True,all_worlds_all_observation_conditions
leave_profile_P-V02,P-V02-W007,True,all_worlds_all_observation_conditions
leave_profile_P-V02,P-V03-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V02,P-V03-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V02,P-V03-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V02,P-V04-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V02,P-V04-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V02,P-V04-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V02,P-V05-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V02,P-V05-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V02,P-V05-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V02,P-V06-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V02,P-V06-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V02,P-V06-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V03,P-H03-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V03,P-H03-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V03,P-H03-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V03,P-V01-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V03,P-V01-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V03,P-V01-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V03,P-H02-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V03,P-H02-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V03,P-H02-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V03,P-D01-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V03,P-D01-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V03,P-D01-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V03,P-H01-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V03,P-H01-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V03,P-H01-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V03,P-H04-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V03,P-H04-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V03,P-H04-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V03,P-H05-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V03,P-H05-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V03,P-H05-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V03,P-H06-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V03,P-H06-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V03,P-H06-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V03,P-H07-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V03,P-H07-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V03,P-H07-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V03,P-V02-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V03,P-V02-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V03,P-V02-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V03,P-V03-W001,True,all_worlds_all_observation_conditions
leave_profile_P-V03,P-V03-W004,True,all_worlds_all_observation_conditions
leave_profile_P-V03,P-V03-W007,True,all_worlds_all_observation_conditions
leave_profile_P-V03,P-V04-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V03,P-V04-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V03,P-V04-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V03,P-V05-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V03,P-V05-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V03,P-V05-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V03,P-V06-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V03,P-V06-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V03,P-V06-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V04,P-H03-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V04,P-H03-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V04,P-H03-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V04,P-V01-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V04,P-V01-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V04,P-V01-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V04,P-H02-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V04,P-H02-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V04,P-H02-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V04,P-D01-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V04,P-D01-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V04,P-D01-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V04,P-H01-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V04,P-H01-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V04,P-H01-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V04,P-H04-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V04,P-H04-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V04,P-H04-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V04,P-H05-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V04,P-H05-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V04,P-H05-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V04,P-H06-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V04,P-H06-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V04,P-H06-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V04,P-H07-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V04,P-H07-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V04,P-H07-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V04,P-V02-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V04,P-V02-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V04,P-V02-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V04,P-V03-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V04,P-V03-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V04,P-V03-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V04,P-V04-W001,True,all_worlds_all_observation_conditions
leave_profile_P-V04,P-V04-W004,True,all_worlds_all_observation_conditions
leave_profile_P-V04,P-V04-W007,True,all_worlds_all_observation_conditions
leave_profile_P-V04,P-V05-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V04,P-V05-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V04,P-V05-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V04,P-V06-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V04,P-V06-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V04,P-V06-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V05,P-H03-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V05,P-H03-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V05,P-H03-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V05,P-V01-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V05,P-V01-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V05,P-V01-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V05,P-H02-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V05,P-H02-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V05,P-H02-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V05,P-D01-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V05,P-D01-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V05,P-D01-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V05,P-H01-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V05,P-H01-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V05,P-H01-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V05,P-H04-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V05,P-H04-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V05,P-H04-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V05,P-H05-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V05,P-H05-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V05,P-H05-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V05,P-H06-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V05,P-H06-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V05,P-H06-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V05,P-H07-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V05,P-H07-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V05,P-H07-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V05,P-V02-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V05,P-V02-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V05,P-V02-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V05,P-V03-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V05,P-V03-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V05,P-V03-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V05,P-V04-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V05,P-V04-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V05,P-V04-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V05,P-V05-W001,True,all_worlds_all_observation_conditions
leave_profile_P-V05,P-V05-W004,True,all_worlds_all_observation_conditions
leave_profile_P-V05,P-V05-W007,True,all_worlds_all_observation_conditions
leave_profile_P-V05,P-V06-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V05,P-V06-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V05,P-V06-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V06,P-H03-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V06,P-H03-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V06,P-H03-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V06,P-V01-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V06,P-V01-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V06,P-V01-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V06,P-H02-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V06,P-H02-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V06,P-H02-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V06,P-D01-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V06,P-D01-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V06,P-D01-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V06,P-H01-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V06,P-H01-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V06,P-H01-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V06,P-H04-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V06,P-H04-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V06,P-H04-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V06,P-H05-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V06,P-H05-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V06,P-H05-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V06,P-H06-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V06,P-H06-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V06,P-H06-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V06,P-H07-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V06,P-H07-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V06,P-H07-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V06,P-V02-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V06,P-V02-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V06,P-V02-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V06,P-V03-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V06,P-V03-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V06,P-V03-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V06,P-V04-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V06,P-V04-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V06,P-V04-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V06,P-V05-W001,False,all_worlds_all_observation_conditions
leave_profile_P-V06,P-V05-W004,False,all_worlds_all_observation_conditions
leave_profile_P-V06,P-V05-W007,False,all_worlds_all_observation_conditions
leave_profile_P-V06,P-V06-W001,True,all_worlds_all_observation_conditions
leave_profile_P-V06,P-V06-W004,True,all_worlds_all_observation_conditions
leave_profile_P-V06,P-V06-W007,True,all_worlds_all_observation_conditions
leave_zone_GEO_NE,P-H03-W001,False,all_worlds_all_observation_conditions
leave_zone_GEO_NE,P-H03-W004,False,all_worlds_all_observation_conditions
leave_zone_GEO_NE,P-H03-W007,False,all_worlds_all_observation_conditions
leave_zone_GEO_NE,P-V01-W001,False,all_worlds_all_observation_conditions
leave_zone_GEO_NE,P-V01-W004,False,all_worlds_all_observation_conditions
leave_zone_GEO_NE,P-V01-W007,False,all_worlds_all_observation_conditions
leave_zone_GEO_NE,P-H02-W001,False,all_worlds_all_observation_conditions
leave_zone_GEO_NE,P-H02-W004,False,all_worlds_all_observation_conditions
leave_zone_GEO_NE,P-H02-W007,False,all_worlds_all_observation_conditions
leave_zone_GEO_NE,P-D01-W001,False,all_worlds_all_observation_conditions
leave_zone_GEO_NE,P-D01-W004,False,all_worlds_all_observation_conditions
leave_zone_GEO_NE,P-D01-W007,False,all_worlds_all_observation_conditions
leave_zone_GEO_NE,P-H01-W001,False,all_worlds_all_observation_conditions
leave_zone_GEO_NE,P-H01-W004,False,all_worlds_all_observation_conditions
leave_zone_GEO_NE,P-H01-W007,False,all_worlds_all_observation_conditions
leave_zone_GEO_NE,P-H04-W001,False,all_worlds_all_observation_conditions
leave_zone_GEO_NE,P-H04-W004,False,all_worlds_all_observation_conditions
leave_zone_GEO_NE,P-H04-W007,False,all_worlds_all_observation_conditions
leave_zone_GEO_NE,P-H05-W001,True,all_worlds_all_observation_conditions
leave_zone_GEO_NE,P-H05-W004,True,all_worlds_all_observation_conditions
leave_zone_GEO_NE,P-H05-W007,True,all_worlds_all_observation_conditions
leave_zone_GEO_NE,P-H06-W001,True,all_worlds_all_observation_conditions
leave_zone_GEO_NE,P-H06-W004,True,all_worlds_all_observation_conditions
leave_zone_GEO_NE,P-H06-W007,True,all_worlds_all_observation_conditions
leave_zone_GEO_NE,P-H07-W001,True,all_worlds_all_observation_conditions
leave_zone_GEO_NE,P-H07-W004,True,all_worlds_all_observation_conditions
leave_zone_GEO_NE,P-H07-W007,True,all_worlds_all_observation_conditions
leave_zone_GEO_NE,P-V02-W001,False,all_worlds_all_observation_conditions
leave_zone_GEO_NE,P-V02-W004,False,all_worlds_all_observation_conditions
leave_zone_GEO_NE,P-V02-W007,False,all_worlds_all_observation_conditions
leave_zone_GEO_NE,P-V03-W001,False,all_worlds_all_observation_conditions
leave_zone_GEO_NE,P-V03-W004,False,all_worlds_all_observation_conditions
leave_zone_GEO_NE,P-V03-W007,False,all_worlds_all_observation_conditions
leave_zone_GEO_NE,P-V04-W001,True,all_worlds_all_observation_conditions
leave_zone_GEO_NE,P-V04-W004,True,all_worlds_all_observation_conditions
leave_zone_GEO_NE,P-V04-W007,True,all_worlds_all_observation_conditions
leave_zone_GEO_NE,P-V05-W001,False,all_worlds_all_observation_conditions
leave_zone_GEO_NE,P-V05-W004,True,all_worlds_all_observation_conditions
leave_zone_GEO_NE,P-V05-W007,True,all_worlds_all_observation_conditions
leave_zone_GEO_NE,P-V06-W001,True,all_worlds_all_observation_conditions
leave_zone_GEO_NE,P-V06-W004,True,all_worlds_all_observation_conditions
leave_zone_GEO_NE,P-V06-W007,True,all_worlds_all_observation_conditions
leave_zone_GEO_NW,P-H03-W001,False,all_worlds_all_observation_conditions
leave_zone_GEO_NW,P-H03-W004,False,all_worlds_all_observation_conditions
leave_zone_GEO_NW,P-H03-W007,False,all_worlds_all_observation_conditions
leave_zone_GEO_NW,P-V01-W001,False,all_worlds_all_observation_conditions
leave_zone_GEO_NW,P-V01-W004,False,all_worlds_all_observation_conditions
leave_zone_GEO_NW,P-V01-W007,False,all_worlds_all_observation_conditions
leave_zone_GEO_NW,P-H02-W001,False,all_worlds_all_observation_conditions
leave_zone_GEO_NW,P-H02-W004,False,all_worlds_all_observation_conditions
leave_zone_GEO_NW,P-H02-W007,False,all_worlds_all_observation_conditions
leave_zone_GEO_NW,P-D01-W001,False,all_worlds_all_observation_conditions
leave_zone_GEO_NW,P-D01-W004,False,all_worlds_all_observation_conditions
leave_zone_GEO_NW,P-D01-W007,False,all_worlds_all_observation_conditions
leave_zone_GEO_NW,P-H01-W001,False,all_worlds_all_observation_conditions
leave_zone_GEO_NW,P-H01-W004,False,all_worlds_all_observation_conditions
leave_zone_GEO_NW,P-H01-W007,False,all_worlds_all_observation_conditions
leave_zone_GEO_NW,P-H04-W001,False,all_worlds_all_observation_conditions
leave_zone_GEO_NW,P-H04-W004,False,all_worlds_all_observation_conditions
leave_zone_GEO_NW,P-H04-W007,False,all_worlds_all_observation_conditions
leave_zone_GEO_NW,P-H05-W001,False,all_worlds_all_observation_conditions
leave_zone_GEO_NW,P-H05-W004,False,all_worlds_all_observation_conditions
leave_zone_GEO_NW,P-H05-W007,False,all_worlds_all_observation_conditions
leave_zone_GEO_NW,P-H06-W001,False,all_worlds_all_observation_conditions
leave_zone_GEO_NW,P-H06-W004,False,all_worlds_all_observation_conditions
leave_zone_GEO_NW,P-H06-W007,False,all_worlds_all_observation_conditions
leave_zone_GEO_NW,P-H07-W001,False,all_worlds_all_observation_conditions
leave_zone_GEO_NW,P-H07-W004,False,all_worlds_all_observation_conditions
leave_zone_GEO_NW,P-H07-W007,False,all_worlds_all_observation_conditions
leave_zone_GEO_NW,P-V02-W001,False,all_worlds_all_observation_conditions
leave_zone_GEO_NW,P-V02-W004,True,all_worlds_all_observation_conditions
leave_zone_GEO_NW,P-V02-W007,True,all_worlds_all_observation_conditions
leave_zone_GEO_NW,P-V03-W001,False,all_worlds_all_observation_conditions
leave_zone_GEO_NW,P-V03-W004,False,all_worlds_all_observation_conditions
leave_zone_GEO_NW,P-V03-W007,True,all_worlds_all_observation_conditions
leave_zone_GEO_NW,P-V04-W001,False,all_worlds_all_observation_conditions
leave_zone_GEO_NW,P-V04-W004,False,all_worlds_all_observation_conditions
leave_zone_GEO_NW,P-V04-W007,False,all_worlds_all_observation_conditions
leave_zone_GEO_NW,P-V05-W001,False,all_worlds_all_observation_conditions
leave_zone_GEO_NW,P-V05-W004,False,all_worlds_all_observation_conditions
leave_zone_GEO_NW,P-V05-W007,False,all_worlds_all_observation_conditions
leave_zone_GEO_NW,P-V06-W001,False,all_worlds_all_observation_conditions
leave_zone_GEO_NW,P-V06-W004,False,all_worlds_all_observation_conditions
leave_zone_GEO_NW,P-V06-W007,False,all_worlds_all_observation_conditions
leave_zone_GEO_SE,P-H03-W001,True,all_worlds_all_observation_conditions
leave_zone_GEO_SE,P-H03-W004,True,all_worlds_all_observation_conditions
leave_zone_GEO_SE,P-H03-W007,True,all_worlds_all_observation_conditions
leave_zone_GEO_SE,P-V01-W001,False,all_worlds_all_observation_conditions
leave_zone_GEO_SE,P-V01-W004,False,all_worlds_all_observation_conditions
leave_zone_GEO_SE,P-V01-W007,False,all_worlds_all_observation_conditions
leave_zone_GEO_SE,P-H02-W001,False,all_worlds_all_observation_conditions
leave_zone_GEO_SE,P-H02-W004,False,all_worlds_all_observation_conditions
leave_zone_GEO_SE,P-H02-W007,False,all_worlds_all_observation_conditions
leave_zone_GEO_SE,P-D01-W001,False,all_worlds_all_observation_conditions
leave_zone_GEO_SE,P-D01-W004,False,all_worlds_all_observation_conditions
leave_zone_GEO_SE,P-D01-W007,False,all_worlds_all_observation_conditions
leave_zone_GEO_SE,P-H01-W001,False,all_worlds_all_observation_conditions
leave_zone_GEO_SE,P-H01-W004,False,all_worlds_all_observation_conditions
leave_zone_GEO_SE,P-H01-W007,False,all_worlds_all_observation_conditions
leave_zone_GEO_SE,P-H04-W001,False,all_worlds_all_observation_conditions
leave_zone_GEO_SE,P-H04-W004,False,all_worlds_all_observation_conditions
leave_zone_GEO_SE,P-H04-W007,False,all_worlds_all_observation_conditions
leave_zone_GEO_SE,P-H05-W001,False,all_worlds_all_observation_conditions
leave_zone_GEO_SE,P-H05-W004,False,all_worlds_all_observation_conditions
leave_zone_GEO_SE,P-H05-W007,False,all_worlds_all_observation_conditions
leave_zone_GEO_SE,P-H06-W001,False,all_worlds_all_observation_conditions
leave_zone_GEO_SE,P-H06-W004,False,all_worlds_all_observation_conditions
leave_zone_GEO_SE,P-H06-W007,False,all_worlds_all_observation_conditions
leave_zone_GEO_SE,P-H07-W001,False,all_worlds_all_observation_conditions
leave_zone_GEO_SE,P-H07-W004,False,all_worlds_all_observation_conditions
leave_zone_GEO_SE,P-H07-W007,False,all_worlds_all_observation_conditions
leave_zone_GEO_SE,P-V02-W001,False,all_worlds_all_observation_conditions
leave_zone_GEO_SE,P-V02-W004,False,all_worlds_all_observation_conditions
leave_zone_GEO_SE,P-V02-W007,False,all_worlds_all_observation_conditions
leave_zone_GEO_SE,P-V03-W001,False,all_worlds_all_observation_conditions
leave_zone_GEO_SE,P-V03-W004,False,all_worlds_all_observation_conditions
leave_zone_GEO_SE,P-V03-W007,False,all_worlds_all_observation_conditions
leave_zone_GEO_SE,P-V04-W001,False,all_worlds_all_observation_conditions
leave_zone_GEO_SE,P-V04-W004,False,all_worlds_all_observation_conditions
leave_zone_GEO_SE,P-V04-W007,False,all_worlds_all_observation_conditions
leave_zone_GEO_SE,P-V05-W001,True,all_worlds_all_observation_conditions
leave_zone_GEO_SE,P-V05-W004,False,all_worlds_all_observation_conditions
leave_zone_GEO_SE,P-V05-W007,False,all_worlds_all_observation_conditions
leave_zone_GEO_SE,P-V06-W001,False,all_worlds_all_observation_conditions
leave_zone_GEO_SE,P-V06-W004,False,all_worlds_all_observation_conditions
leave_zone_GEO_SE,P-V06-W007,False,all_worlds_all_observation_conditions
leave_zone_GEO_SW,P-H03-W001,False,all_worlds_all_observation_conditions
leave_zone_GEO_SW,P-H03-W004,False,all_worlds_all_observation_conditions
leave_zone_GEO_SW,P-H03-W007,False,all_worlds_all_observation_conditions
leave_zone_GEO_SW,P-V01-W001,True,all_worlds_all_observation_conditions
leave_zone_GEO_SW,P-V01-W004,True,all_worlds_all_observation_conditions
leave_zone_GEO_SW,P-V01-W007,True,all_worlds_all_observation_conditions
leave_zone_GEO_SW,P-H02-W001,True,all_worlds_all_observation_conditions
leave_zone_GEO_SW,P-H02-W004,True,all_worlds_all_observation_conditions
leave_zone_GEO_SW,P-H02-W007,True,all_worlds_all_observation_conditions
leave_zone_GEO_SW,P-D01-W001,True,all_worlds_all_observation_conditions
leave_zone_GEO_SW,P-D01-W004,True,all_worlds_all_observation_conditions
leave_zone_GEO_SW,P-D01-W007,True,all_worlds_all_observation_conditions
leave_zone_GEO_SW,P-H01-W001,True,all_worlds_all_observation_conditions
leave_zone_GEO_SW,P-H01-W004,True,all_worlds_all_observation_conditions
leave_zone_GEO_SW,P-H01-W007,True,all_worlds_all_observation_conditions
leave_zone_GEO_SW,P-H04-W001,True,all_worlds_all_observation_conditions
leave_zone_GEO_SW,P-H04-W004,True,all_worlds_all_observation_conditions
leave_zone_GEO_SW,P-H04-W007,True,all_worlds_all_observation_conditions
leave_zone_GEO_SW,P-H05-W001,False,all_worlds_all_observation_conditions
leave_zone_GEO_SW,P-H05-W004,False,all_worlds_all_observation_conditions
leave_zone_GEO_SW,P-H05-W007,False,all_worlds_all_observation_conditions
leave_zone_GEO_SW,P-H06-W001,False,all_worlds_all_observation_conditions
leave_zone_GEO_SW,P-H06-W004,False,all_worlds_all_observation_conditions
leave_zone_GEO_SW,P-H06-W007,False,all_worlds_all_observation_conditions
leave_zone_GEO_SW,P-H07-W001,False,all_worlds_all_observation_conditions
leave_zone_GEO_SW,P-H07-W004,False,all_worlds_all_observation_conditions
leave_zone_GEO_SW,P-H07-W007,False,all_worlds_all_observation_conditions
leave_zone_GEO_SW,P-V02-W001,True,all_worlds_all_observation_conditions
leave_zone_GEO_SW,P-V02-W004,False,all_worlds_all_observation_conditions
leave_zone_GEO_SW,P-V02-W007,False,all_worlds_all_observation_conditions
leave_zone_GEO_SW,P-V03-W001,True,all_worlds_all_observation_conditions
leave_zone_GEO_SW,P-V03-W004,True,all_worlds_all_observation_conditions
leave_zone_GEO_SW,P-V03-W007,False,all_worlds_all_observation_conditions
leave_zone_GEO_SW,P-V04-W001,False,all_worlds_all_observation_conditions
leave_zone_GEO_SW,P-V04-W004,False,all_worlds_all_observation_conditions
leave_zone_GEO_SW,P-V04-W007,False,all_worlds_all_observation_conditions
leave_zone_GEO_SW,P-V05-W001,False,all_worlds_all_observation_conditions
leave_zone_GEO_SW,P-V05-W004,False,all_worlds_all_observation_conditions
leave_zone_GEO_SW,P-V05-W007,False,all_worlds_all_observation_conditions
leave_zone_GEO_SW,P-V06-W001,False,all_worlds_all_observation_conditions
leave_zone_GEO_SW,P-V06-W004,False,all_worlds_all_observation_conditions
leave_zone_GEO_SW,P-V06-W007,False,all_worlds_all_observation_conditions
