station_id,run_id,gross_error_injected,gross_error_mm,use_class
LS-0001356,LR-00071,False,0,evaluation_only
LS-0001357,LR-00071,False,0,evaluation_only
LS-0001358,LR-00071,False,0,evaluation_only
LS-0001359,LR-00071,False,0,evaluation_only
LS-0001360,LR-00071,False,0,evaluation_only
LS-0001361,LR-00071,False,0,evaluation_only
LS-0001362,LR-00071,False,0,evaluation_only
LS-0001363,LR-00071,False,0,evaluation_only
LS-0001364,LR-00071,False,0,evaluation_only
LS-0001365,LR-00071,False,0,evaluation_only
LS-0001366,LR-00071,False,0,evaluation_only
LS-0001367,LR-00071,False,0,evaluation_only
LS-0001368,LR-00071,False,0,evaluation_only
LS-0001369,LR-00071,False,0,evaluation_only
LS-0001370,LR-00071,False,0,evaluation_only
LS-0001371,LR-00071,False,0,evaluation_only
LS-0001372,LR-00071,False,0,evaluation_only
LS-0001373,LR-00071,False,0,evaluation_only
LS-0001374,LR-00071,False,0,evaluation_only
LS-0001375,LR-00071,False,0,evaluation_only
LS-0001376,LR-00071,False,0,evaluation_only
LS-0001377,LR-00072,False,0,evaluation_only
LS-0001378,LR-00072,False,0,evaluation_only
LS-0001379,LR-00072,False,0,evaluation_only
LS-0001380,LR-00072,False,0,evaluation_only
LS-0001381,LR-00072,False,0,evaluation_only
LS-0001382,LR-00072,False,0,evaluation_only
LS-0001383,LR-00072,False,0,evaluation_only
LS-0001384,LR-00072,False,0,evaluation_only
LS-0001385,LR-00072,False,0,evaluation_only
LS-0001386,LR-00072,False,0,evaluation_only
LS-0001387,LR-00072,False,0,evaluation_only
LS-0001388,LR-00072,False,0,evaluation_only
LS-0001389,LR-00072,False,0,evaluation_only
LS-0001390,LR-00072,False,0,evaluation_only
LS-0001391,LR-00072,False,0,evaluation_only
LS-0001392,LR-00072,False,0,evaluation_only
LS-0001393,LR-00072,False,0,evaluation_only
LS-0001394,LR-00072,False,0,evaluation_only
LS-0001395,LR-00072,False,0,evaluation_only
LS-0001396,LR-00073,False,0,evaluation_only
LS-0001397,LR-00073,False,0,evaluation_only
LS-0001398,LR-00073,False,0,evaluation_only
LS-0001399,LR-00073,False,0,evaluation_only
LS-0001400,LR-00073,False,0,evaluation_only
LS-0001401,LR-00073,False,0,evaluation_only
LS-0001402,LR-00073,False,0,evaluation_only
LS-0001403,LR-00073,False,0,evaluation_only
LS-0001404,LR-00073,False,0,evaluation_only
LS-0001405,LR-00073,False,0,evaluation_only
LS-0001406,LR-00073,False,0,evaluation_only
LS-0001407,LR-00073,False,0,evaluation_only
LS-0001408,LR-00073,False,0,evaluation_only
LS-0001409,LR-00073,False,0,evaluation_only
LS-0001410,LR-00073,False,0,evaluation_only
LS-0001411,LR-00073,False,0,evaluation_only
LS-0001412,LR-00073,False,0,evaluation_only
LS-0001413,LR-00073,False,0,evaluation_only
LS-0001414,LR-00073,False,0,evaluation_only
LS-0001415,LR-00074,False,0,evaluation_only
LS-0001416,LR-00074,False,0,evaluation_only
LS-0001417,LR-00074,False,0,evaluation_only
LS-0001418,LR-00074,False,0,evaluation_only
LS-0001419,LR-00074,False,0,evaluation_only
LS-0001420,LR-00074,False,0,evaluation_only
LS-0001421,LR-00074,False,0,evaluation_only
LS-0001422,LR-00074,False,0,evaluation_only
LS-0001423,LR-00074,False,0,evaluation_only
LS-0001424,LR-00074,False,0,evaluation_only
LS-0001425,LR-00074,False,0,evaluation_only
LS-0001426,LR-00074,False,0,evaluation_only
LS-0001427,LR-00074,False,0,evaluation_only
LS-0001428,LR-00074,False,0,evaluation_only
LS-0001429,LR-00074,False,0,evaluation_only
LS-0001430,LR-00074,False,0,evaluation_only
LS-0001431,LR-00074,False,0,evaluation_only
LS-0001432,LR-00074,False,0,evaluation_only
LS-0001433,LR-00074,False,0,evaluation_only
LS-0001434,LR-00075,False,0,evaluation_only
LS-0001435,LR-00075,False,0,evaluation_only
LS-0001436,LR-00075,False,0,evaluation_only
LS-0001437,LR-00075,False,0,evaluation_only
LS-0001438,LR-00075,False,0,evaluation_only
LS-0001439,LR-00075,False,0,evaluation_only
LS-0001440,LR-00075,False,0,evaluation_only
LS-0001441,LR-00075,False,0,evaluation_only
LS-0001442,LR-00075,False,0,evaluation_only
LS-0001443,LR-00075,False,0,evaluation_only
LS-0001444,LR-00075,False,0,evaluation_only
LS-0001445,LR-00075,False,0,evaluation_only
LS-0001446,LR-00075,False,0,evaluation_only
LS-0001447,LR-00075,False,0,evaluation_only
LS-0001448,LR-00075,False,0,evaluation_only
LS-0001449,LR-00075,False,0,evaluation_only
LS-0001450,LR-00075,False,0,evaluation_only
LS-0001451,LR-00075,False,0,evaluation_only
LS-0001452,LR-00075,False,0,evaluation_only
LS-0001453,LR-00075,False,0,evaluation_only
LS-0001454,LR-00076,False,0,evaluation_only
LS-0001455,LR-00076,False,0,evaluation_only
LS-0001456,LR-00076,False,0,evaluation_only
LS-0001457,LR-00076,False,0,evaluation_only
LS-0001458,LR-00076,False,0,evaluation_only
LS-0001459,LR-00076,False,0,evaluation_only
LS-0001460,LR-00076,False,0,evaluation_only
LS-0001461,LR-00076,False,0,evaluation_only
LS-0001462,LR-00076,False,0,evaluation_only
LS-0001463,LR-00076,False,0,evaluation_only
LS-0001464,LR-00076,False,0,evaluation_only
LS-0001465,LR-00076,False,0,evaluation_only
LS-0001466,LR-00076,False,0,evaluation_only
LS-0001467,LR-00076,False,0,evaluation_only
LS-0001468,LR-00076,False,0,evaluation_only
LS-0001469,LR-00076,False,0,evaluation_only
LS-0001470,LR-00076,False,0,evaluation_only
LS-0001471,LR-00076,False,0,evaluation_only
LS-0001472,LR-00076,False,0,evaluation_only
LS-0001473,LR-00076,False,0,evaluation_only
LS-0001474,LR-00076,False,0,evaluation_only
LS-0001475,LR-00076,False,0,evaluation_only
LS-0001476,LR-00076,False,0,evaluation_only
LS-0001477,LR-00077,False,0,evaluation_only
LS-0001478,LR-00077,False,0,evaluation_only
LS-0001479,LR-00077,False,0,evaluation_only
LS-0001480,LR-00077,False,0,evaluation_only
LS-0001481,LR-00077,False,0,evaluation_only
LS-0001482,LR-00077,False,0,evaluation_only
LS-0001483,LR-00077,False,0,evaluation_only
LS-0001484,LR-00077,False,0,evaluation_only
LS-0001485,LR-00077,False,0,evaluation_only
LS-0001486,LR-00077,False,0,evaluation_only
LS-0001487,LR-00077,False,0,evaluation_only
LS-0001488,LR-00077,False,0,evaluation_only
LS-0001489,LR-00077,False,0,evaluation_only
LS-0001490,LR-00077,False,0,evaluation_only
LS-0001491,LR-00077,False,0,evaluation_only
LS-0001492,LR-00077,False,0,evaluation_only
LS-0001493,LR-00077,False,0,evaluation_only
LS-0001494,LR-00077,False,0,evaluation_only
LS-0001495,LR-00077,False,0,evaluation_only
LS-0001496,LR-00077,False,0,evaluation_only
LS-0001497,LR-00077,False,0,evaluation_only
LS-0001498,LR-00077,False,0,evaluation_only
LS-0001499,LR-00078,False,0,evaluation_only
LS-0001500,LR-00078,False,0,evaluation_only
LS-0001501,LR-00078,False,0,evaluation_only
LS-0001502,LR-00078,False,0,evaluation_only
LS-0001503,LR-00078,False,0,evaluation_only
LS-0001504,LR-00078,False,0,evaluation_only
LS-0001505,LR-00078,False,0,evaluation_only
LS-0001506,LR-00078,False,0,evaluation_only
LS-0001507,LR-00078,False,0,evaluation_only
LS-0001508,LR-00078,False,0,evaluation_only
LS-0001509,LR-00078,False,0,evaluation_only
LS-0001510,LR-00078,False,0,evaluation_only
LS-0001511,LR-00078,False,0,evaluation_only
LS-0001512,LR-00078,False,0,evaluation_only
LS-0001513,LR-00078,False,0,evaluation_only
LS-0001514,LR-00078,False,0,evaluation_only
LS-0001515,LR-00078,False,0,evaluation_only
LS-0001516,LR-00078,False,0,evaluation_only
LS-0001517,LR-00079,False,0,evaluation_only
LS-0001518,LR-00079,False,0,evaluation_only
LS-0001519,LR-00079,False,0,evaluation_only
LS-0001520,LR-00079,False,0,evaluation_only
LS-0001521,LR-00079,False,0,evaluation_only
LS-0001522,LR-00079,False,0,evaluation_only
LS-0001523,LR-00079,False,0,evaluation_only
LS-0001524,LR-00079,False,0,evaluation_only
LS-0001525,LR-00079,False,0,evaluation_only
LS-0001526,LR-00079,False,0,evaluation_only
LS-0001527,LR-00079,False,0,evaluation_only
LS-0001528,LR-00079,False,0,evaluation_only
LS-0001529,LR-00079,False,0,evaluation_only
LS-0001530,LR-00079,False,0,evaluation_only
LS-0001531,LR-00079,False,0,evaluation_only
LS-0001532,LR-00079,False,0,evaluation_only
LS-0001533,LR-00079,False,0,evaluation_only
LS-0001534,LR-00079,False,0,evaluation_only
LS-0001535,LR-00079,False,0,evaluation_only
LS-0001536,LR-00079,False,0,evaluation_only
LS-0001537,LR-00079,False,0,evaluation_only
LS-0001538,LR-00080,False,0,evaluation_only
LS-0001539,LR-00080,False,0,evaluation_only
LS-0001540,LR-00080,False,0,evaluation_only
LS-0001541,LR-00080,False,0,evaluation_only
LS-0001542,LR-00080,False,0,evaluation_only
LS-0001543,LR-00080,False,0,evaluation_only
LS-0001544,LR-00080,False,0,evaluation_only
LS-0001545,LR-00080,False,0,evaluation_only
LS-0001546,LR-00080,False,0,evaluation_only
LS-0001547,LR-00080,False,0,evaluation_only
LS-0001548,LR-00080,False,0,evaluation_only
LS-0001549,LR-00080,False,0,evaluation_only
LS-0001550,LR-00080,False,0,evaluation_only
LS-0001551,LR-00080,False,0,evaluation_only
LS-0001552,LR-00080,False,0,evaluation_only
LS-0001553,LR-00080,False,0,evaluation_only
LS-0001554,LR-00080,False,0,evaluation_only
LS-0001555,LR-00080,False,0,evaluation_only
LS-0001556,LR-00081,False,0,evaluation_only
LS-0001557,LR-00081,False,0,evaluation_only
LS-0001558,LR-00081,False,0,evaluation_only
LS-0001559,LR-00081,False,0,evaluation_only
LS-0001560,LR-00081,False,0,evaluation_only
LS-0001561,LR-00081,False,0,evaluation_only
LS-0001562,LR-00081,False,0,evaluation_only
LS-0001563,LR-00081,False,0,evaluation_only
LS-0001564,LR-00081,False,0,evaluation_only
LS-0001565,LR-00081,False,0,evaluation_only
LS-0001566,LR-00081,False,0,evaluation_only
LS-0001567,LR-00081,False,0,evaluation_only
LS-0001568,LR-00081,False,0,evaluation_only
LS-0001569,LR-00081,False,0,evaluation_only
LS-0001570,LR-00081,False,0,evaluation_only
LS-0001571,LR-00081,False,0,evaluation_only
LS-0001572,LR-00081,False,0,evaluation_only
LS-0001573,LR-00082,False,0,evaluation_only
LS-0001574,LR-00082,False,0,evaluation_only
LS-0001575,LR-00082,False,0,evaluation_only
LS-0001576,LR-00082,False,0,evaluation_only
LS-0001577,LR-00082,False,0,evaluation_only
LS-0001578,LR-00082,False,0,evaluation_only
LS-0001579,LR-00082,False,0,evaluation_only
LS-0001580,LR-00082,False,0,evaluation_only
LS-0001581,LR-00082,False,0,evaluation_only
LS-0001582,LR-00082,False,0,evaluation_only
LS-0001583,LR-00082,False,0,evaluation_only
LS-0001584,LR-00082,False,0,evaluation_only
LS-0001585,LR-00082,False,0,evaluation_only
LS-0001586,LR-00082,False,0,evaluation_only
LS-0001587,LR-00082,False,0,evaluation_only
LS-0001588,LR-00082,False,0,evaluation_only
LS-0001589,LR-00082,False,0,evaluation_only
LS-0001590,LR-00083,False,0,evaluation_only
LS-0001591,LR-00083,False,0,evaluation_only
LS-0001592,LR-00083,False,0,evaluation_only
LS-0001593,LR-00083,False,0,evaluation_only
LS-0001594,LR-00083,False,0,evaluation_only
LS-0001595,LR-00083,False,0,evaluation_only
LS-0001596,LR-00083,False,0,evaluation_only
LS-0001597,LR-00083,False,0,evaluation_only
LS-0001598,LR-00083,False,0,evaluation_only
LS-0001599,LR-00083,False,0,evaluation_only
LS-0001600,LR-00083,False,0,evaluation_only
LS-0001601,LR-00083,False,0,evaluation_only
LS-0001602,LR-00083,False,0,evaluation_only
LS-0001603,LR-00083,False,0,evaluation_only
LS-0001604,LR-00083,False,0,evaluation_only
LS-0001605,LR-00083,False,0,evaluation_only
LS-0001606,LR-00083,False,0,evaluation_only
LS-0001607,LR-00084,False,0,evaluation_only
LS-0001608,LR-00084,False,0,evaluation_only
LS-0001609,LR-00084,False,0,evaluation_only
LS-0001610,LR-00084,False,0,evaluation_only
LS-0001611,LR-00084,False,0,evaluation_only
LS-0001612,LR-00084,False,0,evaluation_only
LS-0001613,LR-00084,False,0,evaluation_only
LS-0001614,LR-00084,False,0,evaluation_only
LS-0001615,LR-00084,False,0,evaluation_only
LS-0001616,LR-00084,False,0,evaluation_only
LS-0001617,LR-00084,False,0,evaluation_only
LS-0001618,LR-00084,False,0,evaluation_only
LS-0001619,LR-00084,False,0,evaluation_only
LS-0001620,LR-00084,False,0,evaluation_only
LS-0001621,LR-00084,False,0,evaluation_only
LS-0001622,LR-00084,False,0,evaluation_only
LS-0001623,LR-00084,False,0,evaluation_only
LS-0001624,LR-00084,False,0,evaluation_only
LS-0001625,LR-00084,False,0,evaluation_only
LS-0001626,LR-00085,False,0,evaluation_only
LS-0001627,LR-00085,False,0,evaluation_only
LS-0001628,LR-00085,False,0,evaluation_only
LS-0001629,LR-00085,False,0,evaluation_only
LS-0001630,LR-00085,False,0,evaluation_only
LS-0001631,LR-00085,False,0,evaluation_only
LS-0001632,LR-00085,False,0,evaluation_only
LS-0001633,LR-00085,False,0,evaluation_only
LS-0001634,LR-00085,False,0,evaluation_only
LS-0001635,LR-00085,False,0,evaluation_only
LS-0001636,LR-00085,False,0,evaluation_only
LS-0001637,LR-00085,False,0,evaluation_only
LS-0001638,LR-00085,False,0,evaluation_only
LS-0001639,LR-00085,False,0,evaluation_only
LS-0001640,LR-00085,False,0,evaluation_only
LS-0001641,LR-00085,False,0,evaluation_only
LS-0001642,LR-00085,False,0,evaluation_only
LS-0001643,LR-00085,False,0,evaluation_only
LS-0001644,LR-00086,False,0,evaluation_only
LS-0001645,LR-00086,False,0,evaluation_only
LS-0001646,LR-00086,False,0,evaluation_only
LS-0001647,LR-00086,False,0,evaluation_only
LS-0001648,LR-00086,False,0,evaluation_only
LS-0001649,LR-00086,False,0,evaluation_only
LS-0001650,LR-00086,False,0,evaluation_only
LS-0001651,LR-00086,False,0,evaluation_only
LS-0001652,LR-00086,False,0,evaluation_only
LS-0001653,LR-00086,False,0,evaluation_only
LS-0001654,LR-00086,False,0,evaluation_only
LS-0001655,LR-00086,False,0,evaluation_only
LS-0001656,LR-00086,False,0,evaluation_only
LS-0001657,LR-00086,False,0,evaluation_only
LS-0001658,LR-00086,False,0,evaluation_only
LS-0001659,LR-00086,False,0,evaluation_only
LS-0001660,LR-00086,False,0,evaluation_only
LS-0001661,LR-00086,False,0,evaluation_only
LS-0001662,LR-00087,False,0,evaluation_only
LS-0001663,LR-00087,False,0,evaluation_only
LS-0001664,LR-00087,False,0,evaluation_only
LS-0001665,LR-00087,False,0,evaluation_only
LS-0001666,LR-00087,False,0,evaluation_only
LS-0001667,LR-00087,False,0,evaluation_only
LS-0001668,LR-00087,False,0,evaluation_only
LS-0001669,LR-00087,False,0,evaluation_only
LS-0001670,LR-00087,False,0,evaluation_only
LS-0001671,LR-00087,False,0,evaluation_only
LS-0001672,LR-00087,False,0,evaluation_only
LS-0001673,LR-00087,False,0,evaluation_only
LS-0001674,LR-00087,False,0,evaluation_only
LS-0001675,LR-00087,False,0,evaluation_only
LS-0001676,LR-00087,False,0,evaluation_only
LS-0001677,LR-00087,False,0,evaluation_only
LS-0001678,LR-00087,False,0,evaluation_only
LS-0001679,LR-00087,False,0,evaluation_only
LS-0001680,LR-00087,False,0,evaluation_only
LS-0001681,LR-00087,False,0,evaluation_only
LS-0001682,LR-00088,False,0,evaluation_only
LS-0001683,LR-00088,False,0,evaluation_only
LS-0001684,LR-00088,False,0,evaluation_only
LS-0001685,LR-00088,False,0,evaluation_only
LS-0001686,LR-00088,False,0,evaluation_only
LS-0001687,LR-00088,False,0,evaluation_only
LS-0001688,LR-00088,False,0,evaluation_only
LS-0001689,LR-00088,False,0,evaluation_only
LS-0001690,LR-00088,False,0,evaluation_only
LS-0001691,LR-00088,False,0,evaluation_only
LS-0001692,LR-00088,False,0,evaluation_only
LS-0001693,LR-00088,False,0,evaluation_only
LS-0001694,LR-00088,False,0,evaluation_only
LS-0001695,LR-00088,False,0,evaluation_only
LS-0001696,LR-00088,False,0,evaluation_only
LS-0001697,LR-00088,False,0,evaluation_only
LS-0001698,LR-00088,False,0,evaluation_only
LS-0001699,LR-00088,False,0,evaluation_only
LS-0001700,LR-00088,False,0,evaluation_only
LS-0001701,LR-00089,False,0,evaluation_only
LS-0001702,LR-00089,False,0,evaluation_only
LS-0001703,LR-00089,False,0,evaluation_only
LS-0001704,LR-00089,False,0,evaluation_only
LS-0001705,LR-00089,False,0,evaluation_only
LS-0001706,LR-00089,False,0,evaluation_only
LS-0001707,LR-00089,False,0,evaluation_only
LS-0001708,LR-00089,False,0,evaluation_only
LS-0001709,LR-00089,False,0,evaluation_only
LS-0001710,LR-00089,False,0,evaluation_only
LS-0001711,LR-00089,False,0,evaluation_only
LS-0001712,LR-00089,False,0,evaluation_only
LS-0001713,LR-00089,False,0,evaluation_only
LS-0001714,LR-00089,False,0,evaluation_only
LS-0001715,LR-00089,False,0,evaluation_only
LS-0001716,LR-00089,False,0,evaluation_only
LS-0001717,LR-00089,False,0,evaluation_only
LS-0001718,LR-00089,False,0,evaluation_only
LS-0001719,LR-00089,False,0,evaluation_only
LS-0001720,LR-00089,False,0,evaluation_only
LS-0001721,LR-00089,False,0,evaluation_only
LS-0001722,LR-00089,False,0,evaluation_only
LS-0001723,LR-00089,False,0,evaluation_only
LS-0001724,LR-00089,False,0,evaluation_only
LS-0001725,LR-00089,False,0,evaluation_only
LS-0001726,LR-00090,False,0,evaluation_only
LS-0001727,LR-00090,False,0,evaluation_only
LS-0001728,LR-00090,False,0,evaluation_only
LS-0001729,LR-00090,False,0,evaluation_only
LS-0001730,LR-00090,False,0,evaluation_only
LS-0001731,LR-00090,False,0,evaluation_only
LS-0001732,LR-00090,False,0,evaluation_only
LS-0001733,LR-00090,False,0,evaluation_only
LS-0001734,LR-00090,False,0,evaluation_only
LS-0001735,LR-00090,False,0,evaluation_only
LS-0001736,LR-00090,False,0,evaluation_only
LS-0001737,LR-00090,False,0,evaluation_only
LS-0001738,LR-00090,False,0,evaluation_only
LS-0001739,LR-00090,False,0,evaluation_only
LS-0001740,LR-00090,False,0,evaluation_only
LS-0001741,LR-00090,False,0,evaluation_only
LS-0001742,LR-00090,False,0,evaluation_only
LS-0001743,LR-00090,False,0,evaluation_only
LS-0001744,LR-00090,False,0,evaluation_only
LS-0001745,LR-00091,False,0,evaluation_only
LS-0001746,LR-00091,False,0,evaluation_only
LS-0001747,LR-00091,False,0,evaluation_only
LS-0001748,LR-00091,False,0,evaluation_only
LS-0001749,LR-00091,False,0,evaluation_only
LS-0001750,LR-00091,False,0,evaluation_only
LS-0001751,LR-00091,False,0,evaluation_only
LS-0001752,LR-00091,False,0,evaluation_only
LS-0001753,LR-00091,False,0,evaluation_only
LS-0001754,LR-00091,False,0,evaluation_only
LS-0001755,LR-00091,False,0,evaluation_only
LS-0001756,LR-00091,False,0,evaluation_only
LS-0001757,LR-00091,False,0,evaluation_only
LS-0001758,LR-00091,False,0,evaluation_only
LS-0001759,LR-00091,False,0,evaluation_only
LS-0001760,LR-00091,False,0,evaluation_only
LS-0001761,LR-00091,False,0,evaluation_only
LS-0001762,LR-00091,False,0,evaluation_only
LS-0001763,LR-00091,False,0,evaluation_only
LS-0001764,LR-00092,False,0,evaluation_only
LS-0001765,LR-00092,False,0,evaluation_only
LS-0001766,LR-00092,False,0,evaluation_only
LS-0001767,LR-00092,False,0,evaluation_only
LS-0001768,LR-00092,False,0,evaluation_only
LS-0001769,LR-00092,False,0,evaluation_only
LS-0001770,LR-00092,False,0,evaluation_only
LS-0001771,LR-00092,False,0,evaluation_only
LS-0001772,LR-00092,False,0,evaluation_only
LS-0001773,LR-00092,False,0,evaluation_only
LS-0001774,LR-00092,False,0,evaluation_only
LS-0001775,LR-00092,False,0,evaluation_only
LS-0001776,LR-00092,False,0,evaluation_only
LS-0001777,LR-00092,False,0,evaluation_only
LS-0001778,LR-00092,False,0,evaluation_only
LS-0001779,LR-00092,False,0,evaluation_only
LS-0001780,LR-00092,False,0,evaluation_only
LS-0001781,LR-00092,False,0,evaluation_only
LS-0001782,LR-00092,False,0,evaluation_only
LS-0001783,LR-00093,False,0,evaluation_only
LS-0001784,LR-00093,False,0,evaluation_only
LS-0001785,LR-00093,False,0,evaluation_only
LS-0001786,LR-00093,False,0,evaluation_only
LS-0001787,LR-00093,False,0,evaluation_only
LS-0001788,LR-00093,False,0,evaluation_only
LS-0001789,LR-00093,False,0,evaluation_only
LS-0001790,LR-00093,False,0,evaluation_only
LS-0001791,LR-00093,False,0,evaluation_only
LS-0001792,LR-00093,False,0,evaluation_only
LS-0001793,LR-00093,False,0,evaluation_only
LS-0001794,LR-00093,False,0,evaluation_only
LS-0001795,LR-00093,False,0,evaluation_only
LS-0001796,LR-00093,False,0,evaluation_only
LS-0001797,LR-00093,False,0,evaluation_only
LS-0001798,LR-00093,False,0,evaluation_only
LS-0001799,LR-00093,False,0,evaluation_only
LS-0001800,LR-00093,False,0,evaluation_only
LS-0001801,LR-00093,False,0,evaluation_only
LS-0001802,LR-00093,False,0,evaluation_only
LS-0001803,LR-00094,False,0,evaluation_only
LS-0001804,LR-00094,False,0,evaluation_only
LS-0001805,LR-00094,False,0,evaluation_only
LS-0001806,LR-00094,False,0,evaluation_only
LS-0001807,LR-00094,False,0,evaluation_only
LS-0001808,LR-00094,False,0,evaluation_only
LS-0001809,LR-00094,False,0,evaluation_only
LS-0001810,LR-00094,False,0,evaluation_only
LS-0001811,LR-00094,False,0,evaluation_only
LS-0001812,LR-00094,False,0,evaluation_only
LS-0001813,LR-00094,False,0,evaluation_only
LS-0001814,LR-00094,False,0,evaluation_only
LS-0001815,LR-00094,False,0,evaluation_only
LS-0001816,LR-00094,False,0,evaluation_only
LS-0001817,LR-00094,False,0,evaluation_only
LS-0001818,LR-00094,False,0,evaluation_only
LS-0001819,LR-00094,False,0,evaluation_only
LS-0001820,LR-00094,False,0,evaluation_only
LS-0001821,LR-00094,False,0,evaluation_only
LS-0001822,LR-00094,False,0,evaluation_only
LS-0001823,LR-00094,True,6.558874735,evaluation_only
LS-0001824,LR-00094,False,0,evaluation_only
LS-0001825,LR-00094,False,0,evaluation_only
LS-0001826,LR-00095,False,0,evaluation_only
LS-0001827,LR-00095,False,0,evaluation_only
LS-0001828,LR-00095,False,0,evaluation_only
LS-0001829,LR-00095,False,0,evaluation_only
LS-0001830,LR-00095,False,0,evaluation_only
LS-0001831,LR-00095,False,0,evaluation_only
LS-0001832,LR-00095,False,0,evaluation_only
LS-0001833,LR-00095,False,0,evaluation_only
LS-0001834,LR-00095,False,0,evaluation_only
LS-0001835,LR-00095,False,0,evaluation_only
LS-0001836,LR-00095,False,0,evaluation_only
LS-0001837,LR-00095,False,0,evaluation_only
LS-0001838,LR-00095,False,0,evaluation_only
LS-0001839,LR-00095,False,0,evaluation_only
LS-0001840,LR-00095,False,0,evaluation_only
LS-0001841,LR-00095,False,0,evaluation_only
LS-0001842,LR-00095,False,0,evaluation_only
LS-0001843,LR-00095,False,0,evaluation_only
LS-0001844,LR-00095,False,0,evaluation_only
LS-0001845,LR-00095,False,0,evaluation_only
LS-0001846,LR-00095,False,0,evaluation_only
LS-0001847,LR-00095,False,0,evaluation_only
LS-0001848,LR-00095,False,0,evaluation_only
LS-0001849,LR-00096,False,0,evaluation_only
LS-0001850,LR-00096,False,0,evaluation_only
LS-0001851,LR-00096,False,0,evaluation_only
LS-0001852,LR-00096,False,0,evaluation_only
LS-0001853,LR-00096,False,0,evaluation_only
LS-0001854,LR-00096,False,0,evaluation_only
LS-0001855,LR-00096,False,0,evaluation_only
LS-0001856,LR-00096,False,0,evaluation_only
LS-0001857,LR-00096,False,0,evaluation_only
LS-0001858,LR-00096,False,0,evaluation_only
LS-0001859,LR-00096,False,0,evaluation_only
LS-0001860,LR-00096,False,0,evaluation_only
LS-0001861,LR-00096,False,0,evaluation_only
LS-0001862,LR-00096,False,0,evaluation_only
LS-0001863,LR-00096,False,0,evaluation_only
LS-0001864,LR-00096,False,0,evaluation_only
LS-0001865,LR-00096,False,0,evaluation_only
LS-0001866,LR-00096,False,0,evaluation_only
LS-0001867,LR-00096,False,0,evaluation_only
LS-0001868,LR-00096,False,0,evaluation_only
LS-0001869,LR-00096,False,0,evaluation_only
LS-0001870,LR-00096,False,0,evaluation_only
LS-0001871,LR-00097,False,0,evaluation_only
LS-0001872,LR-00097,False,0,evaluation_only
LS-0001873,LR-00097,False,0,evaluation_only
LS-0001874,LR-00097,False,0,evaluation_only
LS-0001875,LR-00097,False,0,evaluation_only
LS-0001876,LR-00097,False,0,evaluation_only
LS-0001877,LR-00097,False,0,evaluation_only
LS-0001878,LR-00097,False,0,evaluation_only
LS-0001879,LR-00097,False,0,evaluation_only
LS-0001880,LR-00097,False,0,evaluation_only
LS-0001881,LR-00097,False,0,evaluation_only
LS-0001882,LR-00097,False,0,evaluation_only
LS-0001883,LR-00097,False,0,evaluation_only
LS-0001884,LR-00097,False,0,evaluation_only
LS-0001885,LR-00097,False,0,evaluation_only
LS-0001886,LR-00097,False,0,evaluation_only
LS-0001887,LR-00097,False,0,evaluation_only
LS-0001888,LR-00097,False,0,evaluation_only
LS-0001889,LR-00097,False,0,evaluation_only
LS-0001890,LR-00098,False,0,evaluation_only
LS-0001891,LR-00098,False,0,evaluation_only
LS-0001892,LR-00098,False,0,evaluation_only
LS-0001893,LR-00098,False,0,evaluation_only
LS-0001894,LR-00098,False,0,evaluation_only
LS-0001895,LR-00098,False,0,evaluation_only
LS-0001896,LR-00098,False,0,evaluation_only
LS-0001897,LR-00098,False,0,evaluation_only
LS-0001898,LR-00098,False,0,evaluation_only
LS-0001899,LR-00098,False,0,evaluation_only
LS-0001900,LR-00098,False,0,evaluation_only
LS-0001901,LR-00098,False,0,evaluation_only
LS-0001902,LR-00098,False,0,evaluation_only
LS-0001903,LR-00098,False,0,evaluation_only
LS-0001904,LR-00098,False,0,evaluation_only
LS-0001905,LR-00098,False,0,evaluation_only
LS-0001906,LR-00098,False,0,evaluation_only
LS-0001907,LR-00098,False,0,evaluation_only
LS-0001908,LR-00098,False,0,evaluation_only
LS-0001909,LR-00099,False,0,evaluation_only
LS-0001910,LR-00099,False,0,evaluation_only
LS-0001911,LR-00099,False,0,evaluation_only
LS-0001912,LR-00099,False,0,evaluation_only
LS-0001913,LR-00099,False,0,evaluation_only
LS-0001914,LR-00099,False,0,evaluation_only
LS-0001915,LR-00099,False,0,evaluation_only
LS-0001916,LR-00099,False,0,evaluation_only
LS-0001917,LR-00099,False,0,evaluation_only
LS-0001918,LR-00099,False,0,evaluation_only
LS-0001919,LR-00099,False,0,evaluation_only
LS-0001920,LR-00099,False,0,evaluation_only
LS-0001921,LR-00099,False,0,evaluation_only
LS-0001922,LR-00099,False,0,evaluation_only
LS-0001923,LR-00099,False,0,evaluation_only
LS-0001924,LR-00099,False,0,evaluation_only
LS-0001925,LR-00099,False,0,evaluation_only
LS-0001926,LR-00099,False,0,evaluation_only
LS-0001927,LR-00099,False,0,evaluation_only
LS-0001928,LR-00099,False,0,evaluation_only
LS-0001929,LR-00100,False,0,evaluation_only
LS-0001930,LR-00100,False,0,evaluation_only
LS-0001931,LR-00100,False,0,evaluation_only
LS-0001932,LR-00100,False,0,evaluation_only
LS-0001933,LR-00100,False,0,evaluation_only
LS-0001934,LR-00100,False,0,evaluation_only
LS-0001935,LR-00100,False,0,evaluation_only
LS-0001936,LR-00100,False,0,evaluation_only
LS-0001937,LR-00100,False,0,evaluation_only
