latent_world_id,profile_id,constraint_id,reference_start_elapsed_years,reference_end_elapsed_years,nominal_duration_only,reference_min_mm,reference_max_mm,source_readable_upper_with_bound_mm,shape_centre,shape_width,reversed_order,sampled_peak_mm,spatial_mapping
V2-W031,P-D01,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,19.484537709,46.389603774,73.500000000,0.530352776,0.174633324,False,65.874141483,none_analogue_shape_only
V2-W031,P-H01,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,12.261090791,45.705396325,73.500000000,0.531282906,0.294534886,True,57.966487116,none_analogue_shape_only
V2-W031,P-H02,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,18.506409075,46.755782360,73.500000000,0.414009803,0.235243290,True,65.262191435,none_analogue_shape_only
V2-W031,P-H03,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,18.363706367,41.079650506,73.500000000,0.507059379,0.245176490,True,59.443356873,none_analogue_shape_only
V2-W031,P-H04,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,17.062771837,46.287413060,73.500000000,0.549909788,0.243728436,False,63.350184898,none_analogue_shape_only
V2-W031,P-H05,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,14.093248561,46.513686452,73.500000000,0.520507169,0.176702969,False,60.606935012,none_analogue_shape_only
V2-W031,P-H06,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,14.734746181,46.002740437,73.500000000,0.412631580,0.209718520,False,60.737486617,none_analogue_shape_only
V2-W031,P-H07,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,20.168077164,47.770258034,73.500000000,0.505699370,0.199298006,False,67.938335197,none_analogue_shape_only
V2-W031,P-V01,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,18.685618442,50.959444756,73.500000000,0.451388260,0.268430129,True,69.645063197,none_analogue_shape_only
V2-W031,P-V02,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,20.296255496,44.236747807,73.500000000,0.407023789,0.241988157,True,64.533003304,none_analogue_shape_only
V2-W031,P-V03,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,25.053849193,48.273530994,73.500000000,0.441539178,0.188351359,False,73.327380187,none_analogue_shape_only
V2-W031,P-V04,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,17.572051458,35.174545916,73.500000000,0.462347368,0.242114541,False,52.746597374,none_analogue_shape_only
V2-W031,P-V05,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,19.087376728,38.385568213,73.500000000,0.477640045,0.171437311,False,57.472944941,none_analogue_shape_only
V2-W031,P-V06,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,19.753019132,48.877664966,73.500000000,0.588696441,0.292508611,False,68.630684098,none_analogue_shape_only
V2-W032,P-D01,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,64.634752474,152.102671525,177.600000000,0.599475644,0.218730073,False,169.460651114,none_analogue_shape_only
V2-W032,P-H01,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,29.858995974,128.914576028,177.600000000,0.426318175,0.208623980,False,134.727352209,none_analogue_shape_only
V2-W032,P-H02,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,111.036402409,157.441667104,177.600000000,0.515398190,0.277393608,True,157.446559372,none_analogue_shape_only
V2-W032,P-H03,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,122.024966772,151.993976452,177.600000000,0.499702881,0.287886152,True,152.195364196,none_analogue_shape_only
V2-W032,P-H04,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,58.907414604,126.244920413,177.600000000,0.433978899,0.231000671,False,134.385950919,none_analogue_shape_only
V2-W032,P-H05,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,43.008557230,142.446624238,177.600000000,0.527455303,0.190195635,False,143.108249347,none_analogue_shape_only
V2-W032,P-H06,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,41.848826060,130.198789310,177.600000000,0.458032714,0.196995949,False,132.790354880,none_analogue_shape_only
V2-W032,P-H07,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,93.318623805,165.471816918,177.600000000,0.572938470,0.250005031,True,171.701248616,none_analogue_shape_only
V2-W032,P-V01,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,33.452458041,131.428437372,177.600000000,0.542597829,0.165043502,True,133.116437273,none_analogue_shape_only
V2-W032,P-V02,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,70.239737464,136.948911042,177.600000000,0.449707705,0.199973829,False,140.754045962,none_analogue_shape_only
V2-W032,P-V03,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,91.881858355,167.481858811,177.600000000,0.444781811,0.188985131,True,173.975914816,none_analogue_shape_only
V2-W032,P-V04,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,126.549893155,156.010021147,177.600000000,0.516496140,0.282648825,False,156.185523117,none_analogue_shape_only
V2-W032,P-V05,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,99.294360359,141.102578147,177.600000000,0.591117357,0.295071508,True,145.960232763,none_analogue_shape_only
V2-W032,P-V06,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,97.437329882,175.083464590,177.600000000,0.518711596,0.213263249,False,175.090910705,none_analogue_shape_only
V2-W033,P-D01,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,18.063790164,23.135563000,28.100000000,0.484197217,0.210776077,True,23.179966180,none_analogue_shape_only
V2-W033,P-H01,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,18.628564417,24.361136847,28.100000000,0.515572030,0.286026930,False,24.422105511,none_analogue_shape_only
V2-W033,P-H02,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,19.525884530,25.758560366,28.100000000,0.555268183,0.250983647,False,26.318257863,none_analogue_shape_only
V2-W033,P-H03,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,22.138449074,26.907660200,28.100000000,0.514833979,0.241395383,False,27.025689395,none_analogue_shape_only
V2-W033,P-H04,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,19.740145489,25.944864363,28.100000000,0.455299602,0.259380356,False,26.354844619,none_analogue_shape_only
V2-W033,P-H05,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,18.978728011,25.225554857,28.100000000,0.503751007,0.251910614,True,25.244207958,none_analogue_shape_only
V2-W033,P-H06,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,13.662322369,22.964449925,28.100000000,0.418120125,0.189504394,True,24.222342011,none_analogue_shape_only
V2-W033,P-H07,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,15.422882906,24.690366334,28.100000000,0.582421456,0.182841662,True,25.975386864,none_analogue_shape_only
V2-W033,P-V01,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,18.737788202,26.787345420,28.100000000,0.503731849,0.196864937,True,26.819194644,none_analogue_shape_only
V2-W033,P-V02,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,22.605580536,27.247983976,28.100000000,0.505519105,0.232827059,True,27.248610527,none_analogue_shape_only
V2-W033,P-V03,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,17.894339940,25.430022941,28.100000000,0.560838094,0.173951323,False,26.247506372,none_analogue_shape_only
V2-W033,P-V04,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,17.961820384,23.490141561,28.100000000,0.527973681,0.172066888,True,24.216972803,none_analogue_shape_only
V2-W033,P-V05,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,19.227059825,23.736480197,28.100000000,0.518922218,0.198505723,True,23.810345144,none_analogue_shape_only
V2-W033,P-V06,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,22.353158748,27.029198035,28.100000000,0.485600698,0.272702531,True,27.033447755,none_analogue_shape_only
V2-W034,P-D01,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,197.466765507,274.925925804,311.800000000,0.513565504,0.282543853,False,300.496846707,none_analogue_shape_only
V2-W034,P-H01,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,148.720729863,276.625737462,311.800000000,0.425932953,0.178549254,False,285.484136601,none_analogue_shape_only
V2-W034,P-H02,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,151.896551688,240.555980764,311.800000000,0.540131804,0.212902231,True,260.284931648,none_analogue_shape_only
V2-W034,P-H03,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,195.883193909,268.977583103,311.800000000,0.562887516,0.240770415,False,288.408363999,none_analogue_shape_only
V2-W034,P-H04,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,204.821888671,265.298390898,311.800000000,0.449219830,0.290857223,False,281.104885027,none_analogue_shape_only
V2-W034,P-H05,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,202.624049308,270.780147876,311.800000000,0.580325168,0.264945241,True,271.341842167,none_analogue_shape_only
V2-W034,P-H06,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,166.202882941,272.642744946,311.800000000,0.542396679,0.220046573,True,281.070998967,none_analogue_shape_only
V2-W034,P-H07,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,167.523546832,257.092982270,311.800000000,0.538343317,0.217691842,False,284.865718258,none_analogue_shape_only
V2-W034,P-V01,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,144.062330663,240.754876532,311.800000000,0.456291873,0.198749617,False,263.926633606,none_analogue_shape_only
V2-W034,P-V02,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,209.673498653,268.581183617,311.800000000,0.453140776,0.297931082,True,295.524146443,none_analogue_shape_only
V2-W034,P-V03,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,194.230236726,253.087244789,311.800000000,0.439016612,0.257186121,False,288.522632419,none_analogue_shape_only
V2-W034,P-V04,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,141.281855738,217.189536727,311.800000000,0.465018598,0.160418775,False,304.462891936,none_analogue_shape_only
V2-W034,P-V05,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,149.616697794,211.634238120,311.800000000,0.507942856,0.222493539,False,258.180025426,none_analogue_shape_only
V2-W034,P-V06,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,144.783742143,227.243979823,311.800000000,0.518494734,0.190543815,True,262.805199580,none_analogue_shape_only
V2-W035,P-D01,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,32.627592933,47.967832403,59.000000000,0.422364407,0.259206475,True,52.045513146,none_analogue_shape_only
V2-W035,P-H01,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,17.033792574,44.856411710,59.000000000,0.512480234,0.182073317,True,47.260779810,none_analogue_shape_only
V2-W035,P-H02,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,26.060828035,44.772925525,59.000000000,0.436353537,0.232293320,False,49.101256045,none_analogue_shape_only
V2-W035,P-H03,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,37.633243141,54.603072939,59.000000000,0.557051197,0.298747101,True,58.247923623,none_analogue_shape_only
V2-W035,P-H04,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,22.360278471,51.126046415,59.000000000,0.517220096,0.209760166,False,58.241051851,none_analogue_shape_only
V2-W035,P-H05,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,18.602990225,51.669959325,59.000000000,0.563464970,0.161845378,False,52.825134822,none_analogue_shape_only
V2-W035,P-H06,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,32.479996733,45.200456882,59.000000000,0.579285740,0.287477778,False,45.420056690,none_analogue_shape_only
V2-W035,P-H07,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,31.033979341,44.713116715,59.000000000,0.416116196,0.254948967,True,48.241788684,none_analogue_shape_only
V2-W035,P-V01,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,18.383535397,44.916545174,59.000000000,0.514069244,0.189115772,True,52.698248733,none_analogue_shape_only
V2-W035,P-V02,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,36.436331991,50.932862933,59.000000000,0.412523705,0.268404828,True,55.675259330,none_analogue_shape_only
V2-W035,P-V03,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,29.121318044,44.342887324,59.000000000,0.476761591,0.251490444,False,56.841365106,none_analogue_shape_only
V2-W035,P-V04,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,19.407059310,38.364075033,59.000000000,0.549014823,0.193200966,False,48.016713287,none_analogue_shape_only
V2-W035,P-V05,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,25.680355099,45.521460629,59.000000000,0.573210343,0.194777257,True,53.580780534,none_analogue_shape_only
V2-W035,P-V06,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,28.078207564,53.389826685,59.000000000,0.571089651,0.220955264,False,56.656089956,none_analogue_shape_only
V2-W036,P-D01,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,16.457794642,44.821180658,49.100000000,0.559370042,0.181054950,False,47.490216692,none_analogue_shape_only
V2-W036,P-H01,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,6.838834250,45.599860107,49.100000000,0.511257235,0.153418832,False,46.114217252,none_analogue_shape_only
V2-W036,P-H02,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,18.592121916,44.945651113,49.100000000,0.539243557,0.191424342,True,45.363185767,none_analogue_shape_only
V2-W036,P-H03,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,10.044132095,33.029818042,49.100000000,0.456209782,0.147446307,True,35.716105722,none_analogue_shape_only
V2-W036,P-H04,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,9.188267453,34.756892642,49.100000000,0.517416359,0.150722712,True,35.603191309,none_analogue_shape_only
V2-W036,P-H05,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,0.625414767,35.554122446,49.100000000,0.433039770,0.115873161,True,40.267005300,none_analogue_shape_only
V2-W036,P-H06,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,6.959182263,40.498461100,49.100000000,0.422666955,0.173883197,False,44.389034729,none_analogue_shape_only
V2-W036,P-H07,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,8.424001101,36.770942393,49.100000000,0.558344114,0.149107203,True,39.203754888,none_analogue_shape_only
V2-W036,P-V01,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,1.415273304,27.980499982,49.100000000,0.580592545,0.121532223,False,38.430890665,none_analogue_shape_only
V2-W036,P-V02,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,10.322882696,34.697291378,49.100000000,0.469552302,0.136956708,True,35.778085887,none_analogue_shape_only
V2-W036,P-V03,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,11.953815590,35.551769161,49.100000000,0.471269973,0.125499960,True,36.301531407,none_analogue_shape_only
V2-W036,P-V04,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,19.519539409,38.832120358,49.100000000,0.428803363,0.185856824,False,44.332191123,none_analogue_shape_only
V2-W036,P-V05,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,6.257459665,33.774008144,49.100000000,0.451158446,0.114679061,False,37.323310020,none_analogue_shape_only
V2-W036,P-V06,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,9.316579009,35.852423120,49.100000000,0.590864146,0.171633566,True,44.282444390,none_analogue_shape_only
V2-W037,P-D01,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,91.525827700,217.908525489,364.300000000,0.410202519,0.168466647,True,309.434353189,none_analogue_shape_only
V2-W037,P-H01,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,72.692508116,270.974250983,364.300000000,0.456099565,0.231830783,False,343.666759099,none_analogue_shape_only
V2-W037,P-H02,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,97.986645480,247.559764382,364.300000000,0.442754358,0.204214357,False,345.546409862,none_analogue_shape_only
V2-W037,P-H03,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,86.218575562,192.871138345,364.300000000,0.574625923,0.295477163,False,279.089713907,none_analogue_shape_only
V2-W037,P-H04,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,79.397272595,215.386713687,364.300000000,0.459375422,0.171091541,True,294.783986282,none_analogue_shape_only
V2-W037,P-H05,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,72.757152674,240.129404661,364.300000000,0.417179021,0.162887765,True,312.886557335,none_analogue_shape_only
V2-W037,P-H06,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,71.319871289,222.664814627,364.300000000,0.478053468,0.212373549,False,293.984685915,none_analogue_shape_only
V2-W037,P-H07,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,90.052207761,213.298331134,364.300000000,0.583253568,0.249386860,False,303.350538895,none_analogue_shape_only
V2-W037,P-V01,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,91.981592660,250.852328188,364.300000000,0.529426315,0.267003502,False,342.833920848,none_analogue_shape_only
V2-W037,P-V02,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,93.939825508,204.746750989,364.300000000,0.483501490,0.288083031,False,298.686576497,none_analogue_shape_only
V2-W037,P-V03,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,90.989411036,175.317577747,364.300000000,0.409122122,0.198032868,True,266.306988782,none_analogue_shape_only
V2-W037,P-V04,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,116.928421826,234.059418284,364.300000000,0.502778440,0.200902867,False,350.987840110,none_analogue_shape_only
V2-W037,P-V05,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,94.895279395,190.838650703,364.300000000,0.413776911,0.227835905,False,285.733930098,none_analogue_shape_only
V2-W037,P-V06,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,94.767383665,234.496225494,364.300000000,0.506415538,0.254938640,True,329.263609159,none_analogue_shape_only
V2-W038,P-D01,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,20.183832847,48.054514938,73.500000000,0.419180179,0.277957109,True,68.238347785,none_analogue_shape_only
V2-W038,P-H01,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,12.987289440,48.412430930,73.500000000,0.550095009,0.197847583,True,61.399720369,none_analogue_shape_only
V2-W038,P-H02,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,20.383903825,51.499205870,73.500000000,0.488388636,0.255357384,True,71.883109695,none_analogue_shape_only
V2-W038,P-H03,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,21.381833998,47.831208486,73.500000000,0.488425099,0.299206449,True,69.213042484,none_analogue_shape_only
V2-W038,P-H04,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,19.758674229,53.600782115,73.500000000,0.458878706,0.197857620,True,73.359456344,none_analogue_shape_only
V2-W038,P-H05,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,16.203959466,53.479925982,73.500000000,0.431237493,0.186657640,True,69.683885448,none_analogue_shape_only
V2-W038,P-H06,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,16.591347753,51.799159267,73.500000000,0.434838938,0.220271517,True,68.390507020,none_analogue_shape_only
V2-W038,P-H07,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,19.694727614,46.649078758,73.500000000,0.551355724,0.296686551,False,66.343806371,none_analogue_shape_only
V2-W038,P-V01,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,17.481832534,47.676478144,73.500000000,0.545205927,0.287498688,True,65.158310678,none_analogue_shape_only
V2-W038,P-V02,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,16.763956013,36.537916787,73.500000000,0.500965758,0.246745523,False,53.301872799,none_analogue_shape_only
V2-W038,P-V03,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,21.103896528,40.662797772,73.500000000,0.565206605,0.259788064,True,61.766694300,none_analogue_shape_only
V2-W038,P-V04,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,18.324179254,36.680104544,73.500000000,0.494443623,0.186509829,True,55.004283799,none_analogue_shape_only
V2-W038,P-V05,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,21.616118414,43.470980831,73.500000000,0.418097619,0.255225830,True,65.087099245,none_analogue_shape_only
V2-W038,P-V06,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,19.418637214,48.050256901,73.500000000,0.560908725,0.164786975,False,67.468894116,none_analogue_shape_only
V2-W039,P-D01,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,43.820519341,158.390965363,177.600000000,0.562186392,0.161913356,True,169.638473168,none_analogue_shape_only
V2-W039,P-H01,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,67.621609685,155.640031983,177.600000000,0.564018501,0.266620975,False,162.048348335,none_analogue_shape_only
V2-W039,P-H02,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,63.497052308,138.876297861,177.600000000,0.503087894,0.174979427,False,139.480114632,none_analogue_shape_only
V2-W039,P-H03,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,89.001360478,161.852628802,177.600000000,0.490953293,0.181709664,True,163.219327130,none_analogue_shape_only
V2-W039,P-H04,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,77.082491383,137.668824053,177.600000000,0.579295196,0.273958974,True,146.188778044,none_analogue_shape_only
V2-W039,P-H05,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,18.462929039,128.687059865,177.600000000,0.430812774,0.166148942,False,143.813918781,none_analogue_shape_only
V2-W039,P-H06,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,65.390176171,132.185346593,177.600000000,0.420946549,0.275050299,True,138.178523328,none_analogue_shape_only
V2-W039,P-H07,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,72.274720335,122.089717299,177.600000000,0.549003822,0.240529290,False,125.202680705,none_analogue_shape_only
V2-W039,P-V01,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,61.194700972,138.962087044,177.600000000,0.451522882,0.217310774,False,140.500482467,none_analogue_shape_only
V2-W039,P-V02,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,91.114026969,157.583445041,177.600000000,0.413692324,0.247306576,False,166.675371149,none_analogue_shape_only
V2-W039,P-V03,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,141.964266433,175.432579262,177.600000000,0.521451626,0.273718170,True,176.139140541,none_analogue_shape_only
V2-W039,P-V04,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,64.453236953,142.872862970,177.600000000,0.541469352,0.164854949,False,143.225174438,none_analogue_shape_only
V2-W039,P-V05,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,44.591983127,122.657366344,177.600000000,0.421311132,0.164835221,True,136.513504601,none_analogue_shape_only
V2-W039,P-V06,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,77.929456636,136.783456514,177.600000000,0.588124776,0.275877259,False,140.932941523,none_analogue_shape_only
V2-W040,P-D01,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,20.191272367,26.342033365,28.100000000,0.580223123,0.270217077,True,26.994903589,none_analogue_shape_only
V2-W040,P-H01,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,15.829253171,24.727994988,28.100000000,0.467389192,0.221659412,False,24.789091892,none_analogue_shape_only
V2-W040,P-H02,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,18.320200784,26.734063814,28.100000000,0.566731493,0.219582389,False,27.812132033,none_analogue_shape_only
V2-W040,P-H03,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,16.347674169,22.443959391,28.100000000,0.594145669,0.217459592,False,23.639111076,none_analogue_shape_only
V2-W040,P-H04,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,16.659492979,22.845249407,28.100000000,0.598707435,0.254138628,True,24.107163219,none_analogue_shape_only
V2-W040,P-H05,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,17.731100526,24.056098720,28.100000000,0.488716499,0.241506766,False,24.102891734,none_analogue_shape_only
V2-W040,P-H06,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,17.415089807,23.477281866,28.100000000,0.599513600,0.296425771,False,24.243954410,none_analogue_shape_only
V2-W040,P-H07,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,17.791638738,23.651640737,28.100000000,0.572072376,0.236867856,False,24.338886354,none_analogue_shape_only
