correction_id,severity,status,confidence,field,target_id,catalogue,row_id,column
QA-C-M051,MAJOR,PROPOSED,HIGH,"conflict flag (deformation modulus D of motley sylvinite, Tabl.3.3)",EV-VN-S025-0422,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0285,vn_ids
QA-C-M051,MAJOR,PROPOSED,HIGH,"conflict flag (deformation modulus D of motley sylvinite, Tabl.3.3)",EV-VN-S025-0422,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0286,vn_ids
QA-C-M051,MAJOR,PROPOSED,HIGH,"conflict flag (deformation modulus D of motley sylvinite, Tabl.3.3)",EV-VN-S025-0422,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0723,vn_ids
QA-C-M051,MAJOR,PROPOSED,HIGH,"conflict flag (deformation modulus D of motley sylvinite, Tabl.3.3)",EV-VN-S025-0422,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-1038,vn_ids
QA-C-M051,MAJOR,PROPOSED,HIGH,"conflict flag (deformation modulus D of motley sylvinite, Tabl.3.3)",EV-VN-S025-0423,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0287,vn_ids
QA-C-M051,MAJOR,PROPOSED,HIGH,"conflict flag (deformation modulus D of motley sylvinite, Tabl.3.3)",EV-VN-S025-0423,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0288,vn_ids
QA-C-M051,MAJOR,PROPOSED,HIGH,"conflict flag (deformation modulus D of motley sylvinite, Tabl.3.3)",EV-VN-S025-0423,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0724,vn_ids
QA-C-M051,MAJOR,PROPOSED,HIGH,"conflict flag (deformation modulus D of motley sylvinite, Tabl.3.3)",EV-VN-S025-0423,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-1039,vn_ids
QA-C-M051,MAJOR,PROPOSED,HIGH,"conflict flag (deformation modulus D of motley sylvinite, Tabl.3.3)",EV-VN-S025-0424,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0289,vn_ids
QA-C-M051,MAJOR,PROPOSED,HIGH,"conflict flag (deformation modulus D of motley sylvinite, Tabl.3.3)",EV-VN-S025-0424,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0290,vn_ids
QA-C-M051,MAJOR,PROPOSED,HIGH,"conflict flag (deformation modulus D of motley sylvinite, Tabl.3.3)",EV-VN-S025-0424,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0725,vn_ids
QA-C-M051,MAJOR,PROPOSED,HIGH,"conflict flag (deformation modulus D of motley sylvinite, Tabl.3.3)",EV-VN-S025-0424,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-1040,vn_ids
QA-C-M051,MAJOR,PROPOSED,HIGH,"conflict flag (deformation modulus D of motley sylvinite, Tabl.3.3)",EV-VN-S025-0425,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0291,vn_ids
QA-C-M051,MAJOR,PROPOSED,HIGH,"conflict flag (deformation modulus D of motley sylvinite, Tabl.3.3)",EV-VN-S025-0425,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0292,vn_ids
QA-C-M051,MAJOR,PROPOSED,HIGH,"conflict flag (deformation modulus D of motley sylvinite, Tabl.3.3)",EV-VN-S025-0425,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0726,vn_ids
QA-C-M051,MAJOR,PROPOSED,HIGH,"conflict flag (deformation modulus D of motley sylvinite, Tabl.3.3)",EV-VN-S025-0425,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-1041,vn_ids
QA-C-M051,MAJOR,PROPOSED,HIGH,"conflict flag (deformation modulus D of motley sylvinite, Tabl.3.3)",EV-VN-S025-0426,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0293,vn_ids
QA-C-M051,MAJOR,PROPOSED,HIGH,"conflict flag (deformation modulus D of motley sylvinite, Tabl.3.3)",EV-VN-S025-0426,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0294,vn_ids
QA-C-M051,MAJOR,PROPOSED,HIGH,"conflict flag (deformation modulus D of motley sylvinite, Tabl.3.3)",EV-VN-S025-0426,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0727,vn_ids
QA-C-M051,MAJOR,PROPOSED,HIGH,"conflict flag (deformation modulus D of motley sylvinite, Tabl.3.3)",EV-VN-S025-0426,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-1042,vn_ids
QA-C-M051,MAJOR,PROPOSED,HIGH,"conflict flag (deformation modulus D of motley sylvinite, Tabl.3.3)",EV-VN-S025-0427,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0295,vn_ids
QA-C-M051,MAJOR,PROPOSED,HIGH,"conflict flag (deformation modulus D of motley sylvinite, Tabl.3.3)",EV-VN-S025-0427,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0296,vn_ids
QA-C-M051,MAJOR,PROPOSED,HIGH,"conflict flag (deformation modulus D of motley sylvinite, Tabl.3.3)",EV-VN-S025-0427,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0728,vn_ids
QA-C-M051,MAJOR,PROPOSED,HIGH,"conflict flag (deformation modulus D of motley sylvinite, Tabl.3.3)",EV-VN-S025-0427,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-1043,vn_ids
QA-C-M051,MAJOR,PROPOSED,HIGH,"conflict flag (deformation modulus D of motley sylvinite, Tabl.3.3)",EV-VN-S025-0428,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0297,vn_ids
QA-C-M051,MAJOR,PROPOSED,HIGH,"conflict flag (deformation modulus D of motley sylvinite, Tabl.3.3)",EV-VN-S025-0428,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0298,vn_ids
QA-C-M051,MAJOR,PROPOSED,HIGH,"conflict flag (deformation modulus D of motley sylvinite, Tabl.3.3)",EV-VN-S025-0428,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0729,vn_ids
QA-C-M051,MAJOR,PROPOSED,HIGH,"conflict flag (deformation modulus D of motley sylvinite, Tabl.3.3)",EV-VN-S025-0428,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-1044,vn_ids
QA-C-M051,MAJOR,PROPOSED,HIGH,"conflict flag (deformation modulus D of motley sylvinite, Tabl.3.3)",EV-VN-S025-0429,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0299,vn_ids
QA-C-M051,MAJOR,PROPOSED,HIGH,"conflict flag (deformation modulus D of motley sylvinite, Tabl.3.3)",EV-VN-S025-0429,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0300,vn_ids
QA-C-M051,MAJOR,PROPOSED,HIGH,"conflict flag (deformation modulus D of motley sylvinite, Tabl.3.3)",EV-VN-S025-0429,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0730,vn_ids
QA-C-M051,MAJOR,PROPOSED,HIGH,"conflict flag (deformation modulus D of motley sylvinite, Tabl.3.3)",EV-VN-S025-0429,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-1045,vn_ids
QA-C-M051,MAJOR,PROPOSED,HIGH,"conflict flag (deformation modulus D of motley sylvinite, Tabl.3.3)",EV-VN-S025-0433,MECH_RHEO/mech_rheo_conflicts.csv,MR-CONF-012,vn_ids
QA-C-M051,MAJOR,PROPOSED,HIGH,"conflict flag (deformation modulus D of motley sylvinite, Tabl.3.3)",EV-VN-S025-0433,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0285,vn_ids
QA-C-M051,MAJOR,PROPOSED,HIGH,"conflict flag (deformation modulus D of motley sylvinite, Tabl.3.3)",EV-VN-S025-0433,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0291,vn_ids
QA-C-M051,MAJOR,PROPOSED,HIGH,"conflict flag (deformation modulus D of motley sylvinite, Tabl.3.3)",EV-VN-S025-0433,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0318,vn_ids
QA-C-M051,MAJOR,PROPOSED,HIGH,"conflict flag (deformation modulus D of motley sylvinite, Tabl.3.3)",EV-VN-S025-0433,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0334,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0044,FORMULAS/MATHEMATICAL_MODEL_REGISTRY.csv,MM-CREEP-018,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0044,FORMULAS/RECORD_TO_MODEL_MAP.csv,EV-VN-S036-0044,vn_id
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0044,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0530,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0044,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0550,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0044,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0821,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0044,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0822,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0044,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0823,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0044,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-1692,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0044,MECH_RHEO/rheology_evidence_catalog.csv,MR-RHEO-CL-18,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0044,PHYSICS_CAUSAL/causal_graph_nodes.csv,MS_CREEP,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0044,PHYSICS_CAUSAL/physics_coverage_and_execution_matrix.csv,PC-11,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0044,PHYSICS_CAUSAL/physics_coverage_and_execution_matrix.csv,PC-14,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0049,FORMULAS/FORMULA_CONFLICTS.csv,FC-035,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0049,FORMULAS/MATHEMATICAL_MODEL_REGISTRY.csv,MM-CREEP-018,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0049,FORMULAS/RECORD_TO_MODEL_MAP.csv,EV-VN-S036-0049,vn_id
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0049,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0530,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0049,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0550,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0049,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0824,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0049,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0825,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0049,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-1693,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0049,MECH_RHEO/rheology_evidence_catalog.csv,MR-RHEO-CL-18,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0064,FORMULAS/MATHEMATICAL_MODEL_REGISTRY.csv,MM-CREEP-019,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0064,FORMULAS/RECORD_TO_MODEL_MAP.csv,EV-VN-S036-0064,vn_id
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0064,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0530,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0064,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0550,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0064,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0821,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0064,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0822,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0064,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0823,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0064,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-1694,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0064,MECH_RHEO/rheology_evidence_catalog.csv,MR-RHEO-CL-18,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0064,MECH_RHEO/rheology_evidence_catalog.csv,MR-RHEO-CL-19,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0070,FORMULAS/MATHEMATICAL_MODEL_REGISTRY.csv,MM-CREEP-019,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0070,FORMULAS/RECORD_TO_MODEL_MAP.csv,EV-VN-S036-0070,vn_id
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0070,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0530,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0070,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0550,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0070,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0824,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0070,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0825,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0070,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-1695,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0070,MECH_RHEO/rheology_evidence_catalog.csv,MR-RHEO-CL-18,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0070,MECH_RHEO/rheology_evidence_catalog.csv,MR-RHEO-CL-19,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0091,FORMULAS/MATHEMATICAL_MODEL_REGISTRY.csv,MM-CREEP-020,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0091,FORMULAS/RECORD_TO_MODEL_MAP.csv,EV-VN-S036-0091,vn_id
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0091,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0530,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0091,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0550,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0091,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0821,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0091,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0822,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0091,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0823,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0091,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-1696,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0091,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-1697,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0091,MECH_RHEO/rheology_evidence_catalog.csv,MR-RHEO-CL-18,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0091,MECH_RHEO/rheology_evidence_catalog.csv,MR-RHEO-CL-20,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0096,FORMULAS/MATHEMATICAL_MODEL_REGISTRY.csv,MM-CREEP-020,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0096,FORMULAS/RECORD_TO_MODEL_MAP.csv,EV-VN-S036-0096,vn_id
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0096,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0530,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0096,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0550,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0096,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0824,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0096,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0825,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0096,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-1698,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0096,MECH_RHEO/rheology_evidence_catalog.csv,MR-RHEO-CL-18,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0096,MECH_RHEO/rheology_evidence_catalog.csv,MR-RHEO-CL-20,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0108,FORMULAS/MATHEMATICAL_MODEL_REGISTRY.csv,MM-CREEP-021,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0108,FORMULAS/RECORD_TO_MODEL_MAP.csv,EV-VN-S036-0108,vn_id
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0108,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0530,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0108,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0550,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0108,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0821,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0108,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0822,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0108,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0823,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0108,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-1699,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0108,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-1700,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0108,MECH_RHEO/rheology_evidence_catalog.csv,MR-RHEO-CL-18,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0108,MECH_RHEO/rheology_evidence_catalog.csv,MR-RHEO-CL-21,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0108,PHYSICS_CAUSAL/physics_coverage_and_execution_matrix.csv,PC-14,equation_vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0116,FORMULAS/MATHEMATICAL_MODEL_REGISTRY.csv,MM-CREEP-021,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0116,FORMULAS/RECORD_TO_MODEL_MAP.csv,EV-VN-S036-0116,vn_id
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0116,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0530,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0116,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0550,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0116,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0824,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0116,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0825,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0116,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-1701,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0116,MECH_RHEO/rheology_evidence_catalog.csv,MR-RHEO-CL-18,vn_ids
QA-C-M052,MINOR,PROPOSED,HIGH,status,EV-VN-S036-0116,MECH_RHEO/rheology_evidence_catalog.csv,MR-RHEO-CL-21,vn_ids
QA-C-M053,MINOR,PROPOSED,HIGH,equation flag (5.2),EV-VN-S025-0776,FORMULAS/FORMULA_CONFLICTS.csv,FC-023,vn_ids
QA-C-M053,MINOR,PROPOSED,HIGH,equation flag (5.2),EV-VN-S025-0776,FORMULAS/MATHEMATICAL_MODEL_REGISTRY.csv,MM-CONTACT-003,vn_ids
QA-C-M053,MINOR,PROPOSED,HIGH,equation flag (5.2),EV-VN-S025-0776,FORMULAS/RECORD_TO_MODEL_MAP.csv,EV-VN-S025-0776,vn_id
QA-C-M055,MINOR,PROPOSED,HIGH,model_choice note,EV-VN-S012-0571,MINING/spatial_hierarchy.csv,IMP:SKRU2-SKRU3,vn_ids
QA-C-M055,MINOR,PROPOSED,HIGH,model_choice note,EV-VN-S012-0581,MINING/spatial_hierarchy.csv,IMP:SKRU1-SKRU2,vn_ids
QA-C-M055,MINOR,PROPOSED,HIGH,model_choice note,EV-VN-S012-0587,MINING/mining_geometry_catalog.csv,GEO-0045,vn_ids
QA-C-M058,MINOR,PROPOSED,MEDIUM,pdf_page (split locator),EV-VN-S002-0010,GEOLOGY_COORDS/coordinate_datum_evidence.csv,CDE-0001,vn_id
QA-C-M058,MINOR,PROPOSED,MEDIUM,pdf_page (split locator),EV-VN-S012-0221,MINING/spatial_hierarchy.csv,SL:23,vn_ids
QA-C-M058,MINOR,PROPOSED,MEDIUM,pdf_page (split locator),EV-VN-S012-0221,MINING/spatial_hierarchy.csv,SL:3PNIPU,vn_ids
QA-C-M058,MINOR,PROPOSED,MEDIUM,pdf_page (split locator),EV-VN-S027-0058,CITATIONS/SOURCE_CITATION_GRAPH.csv,CG-00049,dependent_claims
QA-C-M058,MINOR,PROPOSED,MEDIUM,pdf_page (split locator),EV-VN-S027-0058,CITATIONS/SOURCE_CITATION_GRAPH.csv,CG-00082,dependent_claims
QA-C-M058,MINOR,PROPOSED,MEDIUM,pdf_page (split locator),EV-VN-S027-0058,CITATIONS/multi_source_cited_works.csv,CW-0010,dependent_claims
QA-C-M058,MINOR,PROPOSED,MEDIUM,pdf_page (split locator),EV-VN-S027-0058,CITATIONS/multi_source_cited_works.csv,CW-0021,dependent_claims
QA-C-M058,MINOR,PROPOSED,MEDIUM,pdf_page (split locator),EV-VN-S027-0058,CITATIONS/primary_source_targets.csv,23,dependent_claims
QA-C-M058,MINOR,PROPOSED,MEDIUM,pdf_page (split locator),EV-VN-S027-0058,CITATIONS/primary_source_targets.csv,24,dependent_claims
QA-C-M058,MINOR,PROPOSED,MEDIUM,pdf_page (split locator),EV-VN-S027-0058,FORMULAS/MATHEMATICAL_MODEL_REGISTRY.csv,MM-PILLAR-007,vn_ids
QA-C-M058,MINOR,PROPOSED,MEDIUM,pdf_page (split locator),EV-VN-S027-0058,FORMULAS/RECORD_TO_MODEL_MAP.csv,EV-VN-S027-0058,vn_id
QA-C-M058,MINOR,PROPOSED,MEDIUM,pdf_page (split locator),EV-VN-S037-0364,MINING/mining_geometry_catalog.csv,GEO-0343,vn_ids
QA-C-M059,MINOR,PROPOSED,HIGH,quote / spatial attribution,EV-VN-S012-0352,MINING/mining_chronology_catalog.csv,CHR-0155,vn_ids
QA-C-M059,MINOR,PROPOSED,HIGH,quote / spatial attribution,EV-VN-S012-0352,MINING/spatial_hierarchy.csv,SL:7,vn_ids
QA-C-M059,MINOR,PROPOSED,HIGH,quote / spatial attribution,EV-VN-S012-0352,MONITORING_LIFECYCLE/monitoring_campaigns_timeline.csv,CMP-004,vn_ids
QA-C-M059,MINOR,PROPOSED,HIGH,quote / spatial attribution,EV-VN-S012-0354,MINING/mining_chronology_catalog.csv,CHR-0160,vn_ids
QA-C-M059,MINOR,PROPOSED,HIGH,quote / spatial attribution,EV-VN-S012-0354,MINING/spatial_hierarchy.csv,SL:10,vn_ids
QA-C-M059,MINOR,PROPOSED,HIGH,quote / spatial attribution,EV-VN-S012-0354,MONITORING_LIFECYCLE/monitoring_campaigns_timeline.csv,CMP-005,vn_ids
QA-C-M059,MINOR,PROPOSED,HIGH,quote / spatial attribution,EV-VN-S012-0355,MINING/mining_chronology_catalog.csv,CHR-0240,vn_ids
QA-C-M059,MINOR,PROPOSED,HIGH,quote / spatial attribution,EV-VN-S012-0355,MINING/spatial_hierarchy.csv,SL:23,vn_ids
QA-C-M060,MINOR,PROPOSED,MEDIUM,data class,EV-VN-S023-0204,MONITORING_LIFECYCLE/information_lifecycle_matrix.csv,DC29,vn_ids
QA-C-M060,MINOR,PROPOSED,MEDIUM,data class,EV-VN-S023-0204,MONITORING_LIFECYCLE/monitoring_conflicts.csv,MCF-23,quote_vn_id
QA-C-M060,MINOR,PROPOSED,MEDIUM,data class,EV-VN-S023-0204,MONITORING_LIFECYCLE/monitoring_conflicts.csv,MCF-23,vn_ids
QA-C-M060,MINOR,PROPOSED,MEDIUM,data class,EV-VN-S023-0204,MONITORING_LIFECYCLE/monitoring_observation_catalog.csv,MON-0466,vn_ids
QA-C-M060,MINOR,PROPOSED,MEDIUM,data class,EV-VN-S023-0204,MONITORING_LIFECYCLE/monitoring_systems_by_site.csv,СКРУ-1,vn_ids
QA-C-M061,MINOR,PROPOSED,MEDIUM,confidence of picks,EV-VN-S015-0040,BOREHOLES/borehole_catalog.csv,BH-S015-S015-1,provenance_vn_ids
QA-C-M061,MINOR,PROPOSED,MEDIUM,confidence of picks,EV-VN-S015-0040,BOREHOLES/borehole_identity_issues.csv,ISS-AUTO-1,vn_ids
QA-C-M061,MINOR,PROPOSED,MEDIUM,confidence of picks,EV-VN-S015-0040,BOREHOLES/borehole_picks.csv,PK-00611,vn_id
QA-C-M061,MINOR,PROPOSED,MEDIUM,confidence of picks,EV-VN-S015-0040,HYDRO_THERMAL_GEOPHYS/gpr_evidence_catalog.csv,GPR-055,vn_ids
QA-C-M062,MINOR,PROPOSED,HIGH,transfer note,EV-VN-S030-0038,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-1611,vn_ids
QA-C-M062,MINOR,PROPOSED,HIGH,transfer note,EV-VN-S030-0038,PHYSICS_CAUSAL/physics_coverage_and_execution_matrix.csv,PC-04,vn_ids
QA-C-M063,MINOR,PROPOSED,HIGH,derived collar mark (addition),EV-VN-S011-0491,BOREHOLES/borehole_catalog.csv,BH-B1-91,provenance_vn_ids
