source_file,source_sha256,pdf_page,profile_label,marker_index,distance_label_as_printed_km,distance_value_from_label_km,method,observation_interval_label,source_pixel_x,source_pixel_y,displacement_negative_down_mm,digitization_uncertainty_mm_not_measurement_sigma,status,provenance,eligible_as_t1_time_series
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,1,0,0.0,radar,2011-2016,116.0,315.5,-234.6,3.1,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,2,0.10,0.1,radar,2011-2016,148.34782608695653,269.5,-186.5,3.1,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,3,0.15,0.15,radar,2011-2016,180.69565217391306,238.5,-154.1,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,4,0.20,0.2,radar,2011-2016,213.04347826086956,230.5,-145.7,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,5,0.25,0.25,radar,2011-2016,245.3913043478261,218.5,-133.2,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,6,0.30,0.3,radar,2011-2016,277.7391304347826,211.5,-125.9,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,7,0.35,0.35,radar,2011-2016,310.0869565217391,210.5,-124.9,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,8,0.40,0.4,radar,2011-2016,342.4347826086956,208.5,-122.8,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,9,0.45,0.45,radar,2011-2016,374.7826086956522,209.5,-123.8,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,10,0.50,0.5,radar,2011-2016,407.1304347826087,215.5,-130.1,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,11,0.55,0.55,radar,2011-2016,439.47826086956525,223.5,-138.4,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,12,0.60,0.6,radar,2011-2016,471.82608695652175,229.5,-144.7,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,13,0.65,0.65,radar,2011-2016,504.17391304347825,238.5,-154.1,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,14,0.70,0.7,radar,2011-2016,536.5217391304348,247.5,-163.5,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,15,0.75,0.75,radar,2011-2016,568.8695652173913,256.5,-172.9,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,16,0.80,0.8,radar,2011-2016,601.2173913043479,273.5,-190.7,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,17,0.85,0.85,radar,2011-2016,633.5652173913044,296.5,-214.7,3.1,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,18,0.90,0.9,radar,2011-2016,665.9130434782609,325.5,-245.0,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,19,0.95,0.95,radar,2011-2016,698.2608695652174,348.5,-269.0,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,20,1.00,1.0,radar,2011-2016,730.608695652174,363.5,-284.7,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,21,1.05,1.05,radar,2011-2016,762.9565217391305,347.0,-267.5,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,22,1.10,1.1,radar,2011-2016,795.304347826087,319.5,-238.7,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,23,1.15,1.15,radar,2011-2016,827.6521739130435,293.5,-211.6,3.1,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,24,1.20,1.2,radar,2011-2016,860.0,254.5,-170.8,3.1,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,1,0,0.0,radar,2015-2016,116.0,135.0,-46.0,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,2,0.10,0.1,radar,2015-2016,148.34782608695653,125.0,-35.5,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,3,0.15,0.15,radar,2015-2016,180.69565217391306,120.0,-30.3,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,4,0.20,0.2,radar,2015-2016,213.04347826086956,117.0,-27.2,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,5,0.25,0.25,radar,2015-2016,245.3913043478261,116.0,-26.1,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,6,0.30,0.3,radar,2015-2016,277.7391304347826,112.0,-21.9,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,7,0.35,0.35,radar,2015-2016,310.0869565217391,112.0,-21.9,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,8,0.40,0.4,radar,2015-2016,342.4347826086956,112.0,-21.9,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,9,0.45,0.45,radar,2015-2016,374.7826086956522,115.0,-25.1,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,10,0.50,0.5,radar,2015-2016,407.1304347826087,118.0,-28.2,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,11,0.55,0.55,radar,2015-2016,439.47826086956525,120.0,-30.3,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,12,0.60,0.6,radar,2015-2016,471.82608695652175,121.0,-31.3,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,13,0.65,0.65,radar,2015-2016,504.17391304347825,122.0,-32.4,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,14,0.70,0.7,radar,2015-2016,536.5217391304348,120.0,-30.3,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,15,0.75,0.75,radar,2015-2016,568.8695652173913,120.0,-30.3,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,16,0.80,0.8,radar,2015-2016,601.2173913043479,121.0,-31.3,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,17,0.85,0.85,radar,2015-2016,633.5652173913044,124.0,-34.5,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,18,0.90,0.9,radar,2015-2016,665.9130434782609,127.0,-37.6,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,19,0.95,0.95,radar,2015-2016,698.2608695652174,132.0,-42.8,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,20,1.00,1.0,radar,2015-2016,730.608695652174,134.0,-44.9,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,21,1.05,1.05,radar,2015-2016,762.9565217391305,132.0,-42.8,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,22,1.10,1.1,radar,2015-2016,795.304347826087,128.0,-38.7,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,23,1.15,1.15,radar,2015-2016,827.6521739130435,125.0,-35.5,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,5,24,1.20,1.2,radar,2015-2016,860.0,126.0,-36.6,8.4,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,1,0.0,0.0,leveling,2011-2016,135.5,312.5,-132.2,1.8,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,2,0.1,0.1,leveling,2011-2016,205.9,337.5,-147.2,1.8,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,3,0.2,0.2,leveling,2011-2016,276.3,375.5,-169.9,1.8,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,4,0.2,0.2,leveling,2011-2016,346.70000000000005,385.5,-175.8,1.8,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,5,0.3,0.3,leveling,2011-2016,417.1,373.5,-168.7,1.8,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,6,0.3,0.3,leveling,2011-2016,487.5,357.0,-158.8,1.8,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,7,0.4,0.4,leveling,2011-2016,557.9000000000001,,,,unresolved_occlusion,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,8,0.4,0.4,leveling,2011-2016,628.3000000000001,,,,unresolved_occlusion,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,9,0.5,0.5,leveling,2011-2016,698.7,224.5,-79.7,1.8,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,10,0.5,0.5,leveling,2011-2016,769.1,211.5,-71.9,1.8,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,11,0.6,0.6,leveling,2011-2016,839.5,209.5,-70.7,1.8,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,1,0.0,0.0,leveling,2015-2016,135.5,121.5,-18.2,1.8,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,2,0.1,0.1,leveling,2015-2016,205.9,127.5,-21.8,1.8,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,3,0.2,0.2,leveling,2015-2016,276.3,134.5,-26.0,1.8,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,4,0.2,0.2,leveling,2015-2016,346.70000000000005,135.0,-26.3,1.8,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,5,0.3,0.3,leveling,2015-2016,417.1,134.0,-25.7,1.8,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,6,0.3,0.3,leveling,2015-2016,487.5,130.5,-23.6,1.8,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,7,0.4,0.4,leveling,2015-2016,557.9000000000001,117.5,-15.8,1.8,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,8,0.4,0.4,leveling,2015-2016,628.3000000000001,112.5,-12.8,1.8,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,9,0.5,0.5,leveling,2015-2016,698.7,112.5,-12.8,1.8,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,10,0.5,0.5,leveling,2015-2016,769.1,113.5,-13.4,1.8,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,11,0.6,0.6,leveling,2015-2016,839.5,112.5,-12.8,1.8,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,1,0.0,0.0,radar,2011-2016,135.5,348.5,-153.7,1.8,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,2,0.1,0.1,radar,2011-2016,205.9,360.5,-160.9,1.8,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,3,0.2,0.2,radar,2011-2016,276.3,338.5,-147.8,1.8,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,4,0.2,0.2,radar,2011-2016,346.70000000000005,333.5,-144.8,1.8,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,5,0.3,0.3,radar,2011-2016,417.1,329.5,-142.4,1.8,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,6,0.3,0.3,radar,2011-2016,487.5,309.5,-130.4,1.8,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,7,0.4,0.4,radar,2011-2016,557.9000000000001,257.5,-99.4,1.8,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,8,0.4,0.4,radar,2011-2016,628.3000000000001,217.5,-75.5,1.8,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,9,0.5,0.5,radar,2011-2016,698.7,182.5,-54.6,1.8,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,10,0.5,0.5,radar,2011-2016,769.1,179.5,-52.8,1.8,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,11,0.6,0.6,radar,2011-2016,839.5,176.5,-51.0,1.8,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,1,0.0,0.0,radar,2015-2016,135.5,121.5,-18.2,1.8,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,2,0.1,0.1,radar,2015-2016,205.9,125.5,-20.6,1.8,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,3,0.2,0.2,radar,2015-2016,276.3,123.0,-19.1,4.8,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,4,0.2,0.2,radar,2015-2016,346.70000000000005,123.0,-19.1,4.8,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,5,0.3,0.3,radar,2015-2016,417.1,123.0,-19.1,4.8,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,6,0.3,0.3,radar,2015-2016,487.5,117.0,-15.5,4.8,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,7,0.4,0.4,radar,2015-2016,557.9000000000001,112.0,-12.5,4.8,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,8,0.4,0.4,radar,2015-2016,628.3000000000001,109.5,-11.0,1.8,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,9,0.5,0.5,radar,2015-2016,698.7,98.0,-4.2,4.8,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,10,0.5,0.5,radar,2015-2016,769.1,102.0,-6.6,4.8,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,17,11,0.6,0.6,radar,2015-2016,839.5,103.0,-7.2,4.8,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,1,0,0.0,leveling,2015-2016,112.5,126.5,4.3,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,2,,,leveling,2015-2016,137.5,135.5,2.8,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,3,0.3,0.3,leveling,2015-2016,162.5,138.5,2.3,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,4,,,leveling,2015-2016,187.5,150.5,0.4,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,5,0.5,0.5,leveling,2015-2016,212.5,147.5,0.9,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,6,,,leveling,2015-2016,237.5,173.5,-3.3,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,7,0.7,0.7,leveling,2015-2016,262.5,195.5,-6.9,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,8,,,leveling,2015-2016,287.5,201.5,-7.9,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,9,0.9,0.9,leveling,2015-2016,312.5,189.5,-5.9,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,10,,,leveling,2015-2016,337.5,202.5,-8.0,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,11,1.1,1.1,leveling,2015-2016,362.5,203.5,-8.2,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,12,,,leveling,2015-2016,387.5,219.5,-10.8,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,13,1.3,1.3,leveling,2015-2016,412.5,255.5,-16.6,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,14,,,leveling,2015-2016,437.5,282.5,-21.0,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,15,1.5,1.5,leveling,2015-2016,462.5,283.5,-21.1,0.5,digitized_marker_or_visible_curve,D_published_graph,False
