model_id,family,fold_id,target_date,rows,points,profiles,zones,fit_seconds,inference_seconds,peak_ram_mb,peak_vram_mb,n,mae,median_absolute_error,rmse,bias,absolute_bias,p90_absolute_error,p95_absolute_error,max_absolute_error,r2_descriptive,precision_weighted_mae,precision_weighted_rmse,b1_mae,b1_skill,mase,mase_available,direction_accuracy,direction_neutral_fraction,b1_fold_mae,fold_mae_ratio_vs_b1
B8_student_t_robust_imm,imm_student_t_robust_observation,rolling_origin_2022-05-17,2022-05-17,89,89,14,4,0.0005642000032821,0.1079073000000789,193.1953125,0.0,89,4.040442956298899,2.7311525679537496,6.153107846315332,-1.511265014528646,1.511265014528646,8.74185856633709,12.063118993550098,27.93630642590739,0.8881175575669916,3.6495076476837855,5.359698104812798,4.48333068176607,0.09878542469963614,0.667854344530695,True,0.6629213483146067,0.6629213483146067,4.48333068176607,0.9012145753003639
B8_student_t_robust_imm,imm_student_t_robust_observation,rolling_origin_2022-07-19,2022-07-19,13,13,3,2,0.0005911999905947,0.0267061000049579,193.1953125,0.0,13,11.14484504937197,12.649546628885695,14.453331099841064,2.1815899351416754,2.1815899351416754,20.478848269267605,24.7780942517377,30.658804502511856,0.5190231098821471,11.144845049371966,14.453331099841064,12.234021875457897,0.08902851712819593,1.9320625317253295,True,0.6153846153846154,0.5384615384615384,12.234021875457897,0.9109714828718041
B8_student_t_robust_imm,imm_student_t_robust_observation,rolling_origin_2022-10-18,2022-10-18,90,90,14,4,0.0005250000103842,0.1252848000003723,193.1953125,0.0,90,6.621833120998151,3.7532398834671845,13.99417923788471,-0.8803749337361195,0.8803749337361195,12.363726256818039,16.48544015889349,105.01413602445612,0.7260178036404542,6.070747677409307,10.868656431041387,7.683236611748699,0.13814536039766367,1.1142652606832535,True,0.6666666666666666,0.6111111111111112,7.683236611748699,0.8618546396023363
B8_student_t_robust_imm,imm_student_t_robust_observation,rolling_origin_2023-01-17,2023-01-17,12,12,2,1,0.000504900002852,0.0180940999998711,193.1953125,0.0,12,12.129964339699322,6.492072030227157,17.31291461362924,2.970487468659039,2.970487468659039,31.237305534628323,35.36074972833813,39.71331960655287,0.7550834958024095,11.748715230700506,16.935641301199862,8.344330682014652,-0.45367732918881254,1.955858600484899,True,0.5,0.5833333333333334,8.344330682014652,1.4536773291888125
B8_student_t_robust_imm,imm_student_t_robust_observation,rolling_origin_2023-05-16,2023-05-16,88,88,14,4,0.000527600001078,0.1535552999994252,193.1953125,0.0,88,5.164195433348474,3.16684328116987,8.453258876608457,-1.718955052128453,1.718955052128453,10.320634424915987,20.834510364153196,43.18025280902182,0.9117722512079499,4.865370023249542,8.263348813611213,6.2782014752207,0.17744031412006656,0.8271095123122185,True,0.5681818181818182,0.48863636363636365,6.2782014752207,0.8225596858799334
B8_student_t_robust_imm,imm_student_t_robust_observation,rolling_origin_2023-07-25,2023-07-25,14,14,2,2,0.0005085000011604,0.0283487999986391,193.1953125,0.0,14,11.913491521954942,6.214555369302081,17.912120500750852,-10.80829480836068,10.80829480836068,33.623311875104946,36.73644454223462,41.61449535063063,0.7900725467303511,11.946805555089782,17.94471694926432,13.514482114265329,0.1184648126930774,1.9095170717518488,True,0.7857142857142857,0.6428571428571429,13.514482114265329,0.8815351873069226
B8_student_t_robust_imm,imm_student_t_robust_observation,rolling_origin_2023-11-07,2023-11-07,88,88,14,4,0.0005142999871168,0.1650093000062042,193.1953125,0.0,88,5.831074817936809,3.579137660376018,10.946864735809529,0.31653196232962716,0.31653196232962716,10.737018066769634,16.79078039582909,75.03512765017922,0.9048994362932272,5.222168782057045,9.2564562204274,6.104172770658447,0.04473955161203269,0.9038085774742501,True,0.625,0.625,6.104172770658447,0.9552604483879673
M1_ridge,ridge,rolling_origin_2021-05-18,2021-05-18,84,84,13,4,0.0244999999995343,0.0116167999949539,193.484375,0.0,84,4.536402377345191,3.6955335707423598,6.16549810874978,-2.269100445384442,2.269100445384442,8.895723705207823,10.472592923052186,29.558218043055003,0.8442554045924799,4.856927994652375,6.614751021296712,4.847109727074056,0.06410157129172767,0.5790361239920687,True,0.5714285714285714,0.5,4.847109727074056,0.9358984287082723
M1_ridge,ridge,rolling_origin_2021-07-13,2021-07-13,12,12,2,2,0.024224900000263,0.0117002999904798,193.484375,0.0,12,5.498169554319009,4.9965745079675,6.484759864034231,-3.63445988830709,3.63445988830709,11.278119063231285,11.772549035488261,11.846231680912965,0.6878621743498778,5.498169554319009,6.484759864034231,6.930570676489801,0.20667866890526765,0.9146555246740325,True,1.0,1.0,6.930570676489801,0.7933213310947324
M1_ridge,ridge,rolling_origin_2021-11-02,2021-11-02,91,91,14,4,0.0238227999943774,0.011249700008193,193.484375,0.0,91,6.036694979062322,3.9290431543422457,11.327803569327148,-2.2304889481706485,2.2304889481706485,9.4457150324851,11.931497552141165,65.81394078247989,0.6191069178766178,6.19379460971137,11.760135846034716,6.097705185018902,0.010005437144857798,1.0016901382685786,True,0.5934065934065934,0.5824175824175825,6.097705185018902,0.9899945628551422
M1_ridge,ridge,rolling_origin_2022-03-01,2022-03-01,14,14,2,1,0.0254987000080291,0.0110176999878603,193.484375,0.0,14,6.477639485557458,3.962138787393,10.364644423673269,-1.2966460344401127,1.2966460344401127,13.668904451521467,20.927517968194486,32.05077522875433,0.8677967272595039,6.784392627102399,10.724135919489065,5.806703046969976,-0.11554516102516854,1.0691168537245328,True,0.6428571428571429,0.6428571428571429,5.806703046969976,1.1155451610251685
M1_ridge,ridge,rolling_origin_2022-05-17,2022-05-17,89,89,14,4,0.0252736999973421,0.0100910000037401,193.484375,0.0,89,4.735292938457142,3.5927035735048007,7.541527088661394,-1.6191670227622061,1.6191670227622061,9.427057004127505,11.62370304187342,39.01320436334119,0.8319295065651977,4.058704620499101,6.30482822712603,4.48333068176607,-0.05619979309485568,0.7827077366960288,True,0.6966292134831461,0.6629213483146067,4.48333068176607,1.0561997930948557
M1_ridge,ridge,rolling_origin_2022-07-19,2022-07-19,13,13,3,2,0.0283125999994808,0.011249700008193,193.484375,0.0,13,11.511529463989568,9.94212281776182,13.992319817202842,3.133724805133969,3.133724805133969,21.98315256565199,25.338676351178044,29.440394844734044,0.5492167682610013,11.511529463989568,13.992319817202844,12.234021875457897,0.059056001274420455,1.995630685011608,True,0.5384615384615384,0.5384615384615384,12.234021875457897,0.9409439987255795
M1_ridge,ridge,rolling_origin_2022-10-18,2022-10-18,90,90,14,4,0.0259930000029271,0.0125848999887239,193.484375,0.0,90,7.850903699247348,4.6814567964752865,14.607892859181424,-3.0761101679387393,3.0761101679387393,13.129869230525307,24.950752550689646,107.49973646871983,0.7014599312543923,7.37026223125603,11.703835148416973,7.683236611748699,-0.021822455297324073,1.3210827118703234,True,0.6444444444444445,0.6111111111111112,7.683236611748699,1.021822455297324
M1_ridge,ridge,rolling_origin_2023-01-17,2023-01-17,12,12,2,1,0.0250019000086467,0.010908099997323,193.484375,0.0,12,8.755165710817339,7.411185399619587,11.410012319841396,-0.7161717984249799,0.7161717984249799,21.33976589241472,23.088258015208066,23.969018909952645,0.8936224694495248,8.5892917996898,11.267850845190507,8.344330682014652,-0.04923522861913887,1.4116996286731907,True,0.5833333333333334,0.5833333333333334,8.344330682014652,1.0492352286191389
M1_ridge,ridge,rolling_origin_2023-05-16,2023-05-16,88,88,14,4,0.0255191000032937,0.0111223999992944,193.484375,0.0,88,5.261670189057849,2.961689503571993,9.195006756136083,-0.654654521651859,0.654654521651859,9.513287555928864,15.721350618281999,44.55348252788235,0.8956095030895445,5.1241896677470375,9.25241948269076,6.2782014752207,0.1619144097517381,0.8427212951539182,True,0.5227272727272727,0.48863636363636365,6.2782014752207,0.8380855902482619
M1_ridge,ridge,rolling_origin_2023-07-25,2023-07-25,14,14,2,2,0.0253360000060638,0.0107066999917151,193.484375,0.0,14,12.160501270285973,5.3676529609667565,19.049958072129044,-10.73391115796264,10.73391115796264,34.83002286224347,39.1388980895028,47.006909614636044,0.7625548621231731,12.253348904902039,19.177925377790395,13.514482114265329,0.1001874013766424,1.9491082638434374,True,0.6428571428571429,0.6428571428571429,13.514482114265329,0.8998125986233576
M1_ridge,ridge,rolling_origin_2023-11-07,2023-11-07,88,88,14,4,0.0270125000097323,0.0109834999893791,193.484375,0.0,88,6.799431759525373,4.171209057789658,11.55272396146604,0.40134170911376077,0.40134170911376077,14.1211153372082,18.10689936175273,69.84963918974782,0.8940813636804724,6.107450024291236,10.21915114068858,6.104172770658447,-0.11389896960467727,1.0539025716676136,True,0.5909090909090909,0.625,6.104172770658447,1.1138989696046773
M2_extra_trees,extra_trees,rolling_origin_2021-05-18,2021-05-18,84,84,13,4,0.2776057000010041,0.04508270000224,194.296875,0.0,84,3.7929761767000665,3.302134519064511,5.289257377601574,0.0019009820237571187,0.0019009820237571187,7.061406142830499,8.426962832728117,25.290638382427254,0.885378510415639,3.7422756467784772,5.3631374766498165,4.847109727074056,0.2174767252505163,0.484143610081602,True,0.5952380952380952,0.5,4.847109727074056,0.7825232747494837
M2_extra_trees,extra_trees,rolling_origin_2021-07-13,2021-07-13,12,12,2,2,0.3118526999896858,0.0267391999950632,194.296875,0.0,12,5.181400337370843,4.838160166990315,5.91980013057075,1.0156229051725987,1.0156229051725987,8.246799358614249,8.860266220182176,9.564908128697102,0.7398806310321602,5.181400337370842,5.91980013057075,6.930570676489801,0.2523847487844795,0.8619589478468028,True,1.0,1.0,6.930570676489801,0.7476152512155205
M2_extra_trees,extra_trees,rolling_origin_2021-11-02,2021-11-02,91,91,14,4,0.3054930999933276,0.0204654999979538,194.296875,0.0,91,5.789026198461267,3.209475004839539,11.204563118751315,-0.35749728563885125,0.35749728563885125,10.845095981322459,14.174194662726833,64.10936799331807,0.6273496607719478,6.162935285242896,11.783810236052048,6.097705185018902,0.05062215656408098,0.9605935819665711,True,0.5934065934065934,0.5824175824175825,6.097705185018902,0.949377843435919
M2_extra_trees,extra_trees,rolling_origin_2022-03-01,2022-03-01,14,14,2,1,0.354423400000087,0.0198767999972915,194.296875,0.0,14,8.568720246533317,3.6060344070892025,17.243453175985504,-3.4991138777279085,3.4991138777279085,13.543142771697333,30.501460082876903,60.52214258914705,0.6340835991709113,9.020900671433548,17.886409607687483,5.806703046969976,-0.47566014263543277,1.4142440700574155,True,0.6428571428571429,0.6428571428571429,5.806703046969976,1.4756601426354328
M2_extra_trees,extra_trees,rolling_origin_2022-05-17,2022-05-17,89,89,14,4,0.3580711000104202,0.0217239999910816,194.296875,0.0,89,4.8283902540638985,2.525579163260325,9.34480449768446,-2.0187232241271404,2.0187232241271404,7.887675382808284,17.965178974333337,53.20194195245257,0.741944378430011,4.081262347002774,7.733357918184659,4.48333068176607,-0.07696500588305999,0.7980960115373278,True,0.6853932584269663,0.6629213483146067,4.48333068176607,1.07696500588306
M2_extra_trees,extra_trees,rolling_origin_2022-07-19,2022-07-19,13,13,3,2,0.3914655999979004,0.0208245000103488,194.296875,0.0,13,11.4033901321356,9.814713330877332,14.221695347085161,4.487750802556601,4.487750802556601,23.12701913395569,24.799781700785132,27.210463568889743,0.5343162873005067,11.403390132135602,14.22169534708516,12.234021875457897,0.06789523116585139,1.9768837261839804,True,0.5384615384615384,0.5384615384615384,12.234021875457897,0.9321047688341486
M2_extra_trees,extra_trees,rolling_origin_2022-10-18,2022-10-18,90,90,14,4,0.3994846999994479,0.0228746999928262,194.296875,0.0,90,7.382652344014808,3.751657721851981,16.199734992049237,-2.760636681379366,2.760636681379366,10.590652614956797,23.240530502151067,108.42663229057636,0.6328501975657164,6.585257302280074,12.814879323969334,7.683236611748699,0.03912208915631432,1.2422893915208633,True,0.6888888888888889,0.6111111111111112,7.683236611748699,0.9608779108436857
M2_extra_trees,extra_trees,rolling_origin_2023-01-17,2023-01-17,12,12,2,1,0.4358610000053886,0.0197719999996479,194.296875,0.0,12,10.655065176290021,8.566649976223678,14.00644912441825,-3.781378426940155,3.781378426940155,24.02165397717394,26.74282974912886,29.49590503509961,0.8396999071366658,10.43343783128639,13.824055036411663,8.344330682014652,-0.2769226894681822,1.7180430444934482,True,0.5,0.5833333333333334,8.344330682014652,1.2769226894681822
M2_extra_trees,extra_trees,rolling_origin_2023-05-16,2023-05-16,88,88,14,4,0.4368237999879056,0.0202420999994501,194.296875,0.0,88,6.151049045472095,3.531240246614461,11.274622409159988,-1.9483359296051517,1.9483359296051517,10.104591524936165,24.075647264636338,50.30527046635966,0.843050161994908,6.035301935341585,11.819727400082769,6.2782014752207,0.020253002432378153,0.9851662745672191,True,0.5340909090909091,0.48863636363636365,6.2782014752207,0.9797469975676218
M2_extra_trees,extra_trees,rolling_origin_2023-07-25,2023-07-25,14,14,2,2,0.4751809999870602,0.0193512999976519,194.296875,0.0,14,12.487098346364194,4.513327228593312,19.405257171387667,-11.029243862839605,11.029243862839605,29.700195312265503,38.559250241023236,53.32387692098999,0.7536151283471524,12.587652242767076,19.580632369339536,13.514482114265329,0.07602094991244035,2.001455864142335,True,0.6428571428571429,0.6428571428571429,13.514482114265329,0.9239790500875597
M2_extra_trees,extra_trees,rolling_origin_2023-11-07,2023-11-07,88,88,14,4,0.4801671000022907,0.0208562000043457,194.296875,0.0,88,6.598435523476119,4.719306372706603,11.098389117631525,0.6059073473057016,0.6059073473057016,12.77722947490151,18.87749230349336,67.71724126020835,0.9022484882700019,6.2846490113785585,10.12806963781171,6.104172770658447,-0.08097129150627835,1.0227484315042,True,0.625,0.625,6.104172770658447,1.0809712915062784
Z01_elastic_net,elastic_net,rolling_origin_2021-05-18,2021-05-18,84,84,13,4,0.0263287999987369,0.015604499989422,193.12890625,0.0,84,4.506042137969262,3.7499795011443737,6.138087903253069,-2.4038485573545367,2.4038485573545367,8.578900260209133,10.483331021814005,28.577150507365328,0.8456371265152811,4.7826506855367565,6.507831869527207,4.847109727074056,0.07036514713081987,0.5751608779558038,True,0.5833333333333334,0.5,4.847109727074056,0.9296348528691801
Z01_elastic_net,elastic_net,rolling_origin_2021-07-13,2021-07-13,12,12,2,2,0.0224476000003051,0.0119663999939803,193.12890625,0.0,12,6.26111532920251,6.256123347079301,7.161910417827434,-0.18840031095655232,0.18840031095655232,9.227871803857902,11.133434300845066,13.353834389756578,0.6192706364219895,6.261115329202509,7.161910417827434,6.930570676489801,0.09659454878055695,1.0415764137316885,True,1.0,1.0,6.930570676489801,0.903405451219443
Z01_elastic_net,elastic_net,rolling_origin_2021-11-02,2021-11-02,91,91,14,4,0.0239117000019177,0.0121924999984912,193.12890625,0.0,91,6.248810132915006,4.203574181885358,11.582685418015119,-0.4503806251629591,0.4503806251629591,9.161195339997313,12.43058217826728,65.50729493831335,0.6017734710297371,6.611335928064164,12.150196787894533,6.097705185018902,-0.02478062538466852,1.036887155598177,True,0.5934065934065934,0.5824175824175825,6.097705185018902,1.0247806253846685
Z01_elastic_net,elastic_net,rolling_origin_2022-03-01,2022-03-01,14,14,2,1,0.0304207000008318,0.0117156999913277,193.12890625,0.0,14,8.088208499934021,4.305579517271678,13.9352578726943,-2.6314992438560227,2.6314992438560227,14.833799889002101,27.044517635133715,46.4520715634215,0.7610189797078051,8.467390850937937,14.431819356612467,5.806703046969976,-0.3929089251696052,1.334936907649363,True,0.5714285714285714,0.6428571428571429,5.806703046969976,1.3929089251696052
Z01_elastic_net,elastic_net,rolling_origin_2022-05-17,2022-05-17,89,89,14,4,0.0562844000087352,0.0128264999948441,193.12890625,0.0,89,4.609403339094813,3.274456841061434,6.807458889129939,-1.2235953442976941,1.2235953442976941,9.89593199177417,13.258490358680836,28.80087799187841,0.8630560220909693,4.059292838541301,5.6979996110608635,4.48333068176607,-0.028120311946091103,0.7618991479411031,True,0.6741573033707865,0.6629213483146067,4.48333068176607,1.028120311946091
Z01_elastic_net,elastic_net,rolling_origin_2022-07-19,2022-07-19,13,13,3,2,0.0661875000077998,0.0117541999934474,193.12890625,0.0,13,10.929472716419637,9.962532235085675,13.546014524763718,3.0586672026287256,3.0586672026287256,20.742081972926464,24.719278430383255,29.92561860822915,0.5775149161451456,10.929472716419635,13.546014524763718,12.234021875457897,0.10663289409799526,1.894725734935057,True,0.5384615384615384,0.5384615384615384,12.234021875457897,0.8933671059020047
Z01_elastic_net,elastic_net,rolling_origin_2022-10-18,2022-10-18,90,90,14,4,0.0716035000077681,0.012459099991247,193.12890625,0.0,90,7.389520767696114,4.860535015572009,13.907957213149183,-2.1089178223876575,2.1089178223876575,12.399827627924498,17.479579796625217,102.31249633025193,0.7293835637120087,6.875482950284072,11.022786714931742,7.683236611748699,0.03822813989659701,1.243445150925229,True,0.6555555555555556,0.6111111111111112,7.683236611748699,0.961771860103403
Z01_elastic_net,elastic_net,rolling_origin_2023-01-17,2023-01-17,12,12,2,1,0.0616911999968579,0.0123243999987607,193.12890625,0.0,12,8.382580156699815,7.397911779641367,10.405704978893555,-0.44555276520757925,0.44555276520757925,16.23106541803121,18.793633416289072,21.76027946017456,0.911524974791123,8.264600226837885,10.3106724297745,8.344330682014652,-0.004583887688871968,1.3516232228380802,True,0.5,0.5833333333333334,8.344330682014652,1.004583887688872
Z01_elastic_net,elastic_net,rolling_origin_2023-05-16,2023-05-16,88,88,14,4,0.0623724000033689,0.0127235000109067,193.12890625,0.0,88,5.608290774007343,3.87704676364969,9.057660187371765,-0.546959223567378,0.546959223567378,10.620195357942437,14.843049187455318,39.937312711393474,0.8987047906549175,5.354529692844547,8.976857070398923,6.2782014752207,0.10670423748862057,0.8982368515799188,True,0.48863636363636365,0.48863636363636365,6.2782014752207,0.8932957625113794
Z01_elastic_net,elastic_net,rolling_origin_2023-07-25,2023-07-25,14,14,2,2,0.0399559000070439,0.0122019999980693,193.12890625,0.0,14,11.700752952491055,5.960732419188037,17.59662686617828,-10.501185008020997,10.501185008020997,33.71232389087215,36.339007220207606,40.61507143793408,0.7974024996657413,11.775812000370479,17.69296858846853,13.514482114265329,0.13420633853662634,1.8754189293674153,True,0.6428571428571429,0.6428571428571429,13.514482114265329,0.8657936614633737
Z01_elastic_net,elastic_net,rolling_origin_2023-11-07,2023-11-07,88,88,14,4,0.0336322999937692,0.0126099000044632,193.12890625,0.0,88,6.718550343265753,4.2426309554273,11.436021743289258,0.43882674440753106,0.43882674440753106,13.954135081846744,17.189122631441546,69.42006491337291,0.8962104730675508,6.028954320793003,10.094524335069655,6.104172770658447,-0.10064878496894747,1.041366063381209,True,0.6022727272727273,0.625,6.104172770658447,1.1006487849689475
Z02_huber,huber,rolling_origin_2021-05-18,2021-05-18,84,84,13,4,0.0675793000118574,0.0131234000000404,193.98828125,0.0,84,4.933962011624273,4.006867675780232,6.702700945151186,-2.8353466216413965,2.8353466216413965,9.375292353369847,11.042494775884135,33.40749503152563,0.8159328309681912,5.391232447500882,7.350550931667372,4.847109727074056,-0.017918365673690984,0.6297814879479406,True,0.5833333333333334,0.5,4.847109727074056,1.017918365673691
Z02_huber,huber,rolling_origin_2021-07-13,2021-07-13,12,12,2,2,0.0566319999925326,0.01133409999602,193.98828125,0.0,12,6.530996160551052,6.796913910488247,7.845145802795288,-5.82191377021305,5.82191377021305,12.982488001066022,13.423073806786544,13.563403419881041,0.5431636608262296,6.530996160551052,7.8451458027952885,6.930570676489801,0.05765391258388064,1.0864728089697466,True,1.0,1.0,6.930570676489801,0.9423460874161194
Z02_huber,huber,rolling_origin_2021-11-02,2021-11-02,91,91,14,4,0.082321400012006,0.0151124999974854,193.98828125,0.0,91,6.151940404751513,3.5358934141684557,11.808675169472163,-3.143151917009036,3.143151917009036,9.209071885430806,11.20599327737372,67.64659227966972,0.58608228055509,6.263895659368033,12.291939729229702,6.097705185018902,-0.00889436568134827,1.0208132191586716,True,0.6153846153846154,0.5824175824175825,6.097705185018902,1.0088943656813483
Z02_huber,huber,rolling_origin_2022-03-01,2022-03-01,14,14,2,1,0.087198500012164,0.0140089000051375,193.98828125,0.0,14,8.095811229699908,3.4479167746085273,15.026183659770192,-3.5237219366237684,3.5237219366237684,14.908051710385484,29.131912165488128,51.36007887166488,0.7221369637855037,8.50264862111856,15.572285783490166,5.806703046969976,-0.3942182274887336,1.3361917176067781,True,0.6428571428571429,0.6428571428571429,5.806703046969976,1.3942182274887336
Z02_huber,huber,rolling_origin_2022-05-17,2022-05-17,89,89,14,4,0.0625336000084644,0.0124593999935314,193.98828125,0.0,89,4.631484444597037,3.413966265756912,7.182470729881903,-1.8200279763249367,1.8200279763249367,8.879669122747599,11.9419666955704,35.8958329990826,0.8475523921146457,4.067377470118376,5.9945107164254745,4.48333068176607,-0.03304546850258361,0.765548985941838,True,0.6853932584269663,0.6629213483146067,4.48333068176607,1.0330454685025836
Z02_huber,huber,rolling_origin_2022-07-19,2022-07-19,13,13,3,2,0.066007699992042,0.0115901000099256,193.98828125,0.0,13,11.917555650328003,10.216057982147113,13.982624415023386,-0.6877671841401731,0.6877671841401731,20.646785199063707,22.9259463481572,25.70100458368735,0.5498412552076861,11.917555650328001,13.982624415023386,12.234021875457897,0.02586771777519392,2.066019100287783,True,0.6153846153846154,0.5384615384615384,12.234021875457897,0.9741322822248061
Z02_huber,huber,rolling_origin_2022-10-18,2022-10-18,90,90,14,4,0.0672907999978633,0.0135055999999167,193.98828125,0.0,90,7.686541982287492,4.904463343919094,14.13328332465462,-4.152960022820558,4.152960022820558,13.825711391668683,24.34957999336782,101.79372392458659,0.7205438902271363,7.144388442239209,11.45718475056006,7.683236611748699,-0.0004302054857634463,1.2934253324033196,True,0.6444444444444445,0.6111111111111112,7.683236611748699,1.0004302054857634
Z02_huber,huber,rolling_origin_2023-01-17,2023-01-17,12,12,2,1,0.1138229999924078,0.0152623000030871,193.98828125,0.0,12,8.317944056217874,6.7151033516935446,10.721983795050066,-1.8477691895072343,1.8477691895072343,18.40401432663738,21.429001646429295,23.987742528119277,0.9060648851472439,8.168578301262718,10.57956980309219,8.344330682014652,0.0031622219687017505,1.3412011746366967,True,0.5833333333333334,0.5833333333333334,8.344330682014652,0.9968377780312982
Z02_huber,huber,rolling_origin_2023-05-16,2023-05-16,88,88,14,4,0.07459679999738,0.012152800001786,193.98828125,0.0,88,5.63887952660432,4.016433595116892,8.711873274828804,-0.48465513398962573,0.48465513398962573,9.984313811526933,17.14855359895814,36.67629146364432,0.906291290216134,5.348385004034547,8.609270209063167,6.2782014752207,0.10183202166093364,0.9031360171071073,True,0.4659090909090909,0.48863636363636365,6.2782014752207,0.8981679783390664
Z02_huber,huber,rolling_origin_2023-07-25,2023-07-25,14,14,2,2,0.119202400004724,0.0122872999927494,193.98828125,0.0,14,13.215320325844264,8.150836429164139,18.24385728167861,-12.554784885500982,12.554784885500982,35.72411272134154,36.93078278738372,38.07468096526591,0.7822247278817416,13.260551840240113,18.31065092279152,13.514482114265329,0.022136385685492366,2.1181766675507663,True,0.7142857142857143,0.6428571428571429,13.514482114265329,0.9778636143145076
Z02_huber,huber,rolling_origin_2023-11-07,2023-11-07,88,88,14,4,0.1156865999946603,0.0118708000081824,193.98828125,0.0,88,6.2839560001133465,3.8168588759843267,11.024826976597083,-0.8274891085103468,0.8274891085103468,13.028249251403185,16.915342919092524,69.55948280268959,0.9035400233597423,5.605705233242576,9.522953172812997,6.104172770658447,-0.029452513257665514,0.9740045378774234,True,0.6022727272727273,0.625,6.104172770658447,1.0294525132576655
Z03_rbf_svr,rbf_svr,rolling_origin_2021-05-18,2021-05-18,84,84,13,4,0.0111736999970162,0.0051583000022219,193.46484375,0.0,84,5.045415286475071,4.168715298349998,6.944126237913852,-4.3555731488707305,4.3555731488707305,9.220872848763117,11.975583981996236,31.593086225078668,0.8024341570708122,5.264202843516053,7.278437825526269,4.847109727074056,-0.04091212507390929,0.6440076228688901,True,0.5476190476190477,0.5,4.847109727074056,1.0409121250739093
Z03_rbf_svr,rbf_svr,rolling_origin_2021-07-13,2021-07-13,12,12,2,2,0.0141138000035425,0.0061902000015834,193.46484375,0.0,12,7.9272047513813035,8.158099475437842,8.824609518773048,-4.389834636864143,4.389834636864143,13.636614653621583,14.201363235980978,14.455289982121222,0.4219710388421377,7.927204751381303,8.824609518773048,6.930570676489801,-0.1438025988642364,1.318741000880465,True,1.0,1.0,6.930570676489801,1.1438025988642364
Z03_rbf_svr,rbf_svr,rolling_origin_2021-11-02,2021-11-02,91,91,14,4,0.0113224999950034,0.0054572999943047,193.46484375,0.0,91,6.592352415417257,4.52685982105011,11.883222029864124,-0.9015580991899306,0.9015580991899306,10.693787107072616,16.437756165733422,66.36967922076258,0.5808397512959169,6.88802419687249,12.42671079663194,6.097705185018902,-0.08112022726412316,1.0938923409942156,True,0.5714285714285714,0.5824175824175825,6.097705185018902,1.0811202272641232
Z03_rbf_svr,rbf_svr,rolling_origin_2022-03-01,2022-03-01,14,14,2,1,0.0128552999958628,0.0049620000063441,193.46484375,0.0,14,10.720611181164754,4.323094014798368,22.960579915283535,-5.618953505487438,5.618953505487438,16.10377620440084,40.67797562568215,82.09787926335619,0.3512175444894813,11.3037082147245,23.822362755810868,5.806703046969976,-0.8462475340045033,1.769407840860186,True,0.5714285714285714,0.6428571428571429,5.806703046969976,1.8462475340045033
Z03_rbf_svr,rbf_svr,rolling_origin_2022-05-17,2022-05-17,89,89,14,4,0.0146010000025853,0.0055397999967681,193.46484375,0.0,89,4.849175651320074,3.4948524467928346,7.340811483441951,-0.7437180552369183,0.7437180552369183,8.562292980164584,13.281118403894878,35.024237082837956,0.840756752045,4.463712841971188,6.562540458682773,4.48333068176607,-0.08160115671188706,0.8015316788664982,True,0.6404494382022472,0.6629213483146067,4.48333068176607,1.081601156711887
Z03_rbf_svr,rbf_svr,rolling_origin_2022-07-19,2022-07-19,13,13,3,2,0.0151960000075632,0.0050264000019524,193.46484375,0.0,13,13.322839301015556,12.813605858394787,15.72823653069318,1.9590554101440678,1.9590554101440678,24.211183947589127,26.569464459149984,28.79743873224818,0.4304283427405936,13.32283930101556,15.72823653069318,12.234021875457897,-0.0889991399918848,2.3096380896870663,True,0.46153846153846156,0.5384615384615384,12.234021875457897,1.0889991399918848
Z03_rbf_svr,rbf_svr,rolling_origin_2022-10-18,2022-10-18,90,90,14,4,0.0160429999959887,0.0058113999984925,193.46484375,0.0,90,7.333711113519639,4.184973301407441,14.891221299056529,-3.128127025427723,3.128127025427723,11.86242535279009,23.931452137179395,103.88490482364648,0.6897669131130227,6.663557877971217,11.882353797306502,7.683236611748699,0.04549196073105288,1.2340539811806466,True,0.6777777777777778,0.6111111111111112,7.683236611748699,0.9545080392689471
Z03_rbf_svr,rbf_svr,rolling_origin_2023-01-17,2023-01-17,12,12,2,1,0.0182161999982781,0.0052953000122215,193.46484375,0.0,12,7.538370634127517,5.910069975003433,9.828960826440747,-0.5846511285560482,0.5846511285560482,14.39212475321449,17.890778171219882,21.961336856870567,0.9210607699578075,7.402593014506638,9.70980597921315,8.344330682014652,0.09658774065897213,1.2155012682227375,True,0.5833333333333334,0.5833333333333334,8.344330682014652,0.9034122593410279
Z03_rbf_svr,rbf_svr,rolling_origin_2023-05-16,2023-05-16,88,88,14,4,0.022235600001295,0.0069149999908404,193.46484375,0.0,88,5.862436095778168,3.3479286937707435,11.203810380563262,-1.941311073541691,1.941311073541691,8.45423582097102,24.9912263791063,47.674176533527046,0.8450154668374925,6.067280127144338,11.988865358161169,6.2782014752207,0.06622364399796776,0.9389413554778283,True,0.5227272727272727,0.48863636363636365,6.2782014752207,0.9337763560020322
Z03_rbf_svr,rbf_svr,rolling_origin_2023-07-25,2023-07-25,14,14,2,2,0.0248145999939879,0.0055057999998098,193.46484375,0.0,14,13.008880708065456,6.805141256148973,21.746108299757978,-12.649754843472282,12.649754843472282,25.943134506959932,42.317824898253505,69.33596948191835,0.6905871644200825,13.155580675645739,22.037561993008577,13.514482114265329,0.037411822511954074,2.0850881331183455,True,0.7142857142857143,0.6428571428571429,13.514482114265329,0.9625881774880459
