path,bytes,sha256
artifacts/model_selection/t1_b6_expanded_v1/tuning_shards/screen/b6_cpu/Z05_gaussian_gee__selected_inner_oof.csv,622031,67747240ee611ba21f6278bacc7142fb80858acd988e110bb9d585033f5277ed
artifacts/model_selection/t1_b6_expanded_v1/tuning_shards/screen/b6_cpu/Z06_hist_gradient_boosting.csv,73186,f4dacf703a95447ed430f0f2c9aa2806d44f02db47897549ef16099c08493ed1
artifacts/model_selection/t1_b6_expanded_v1/tuning_shards/screen/b6_cpu/Z06_hist_gradient_boosting__selected_inner_oof.csv,615121,6ca7415e90675ec498b7a8df90bbacda72a0d439dc815f07785ab0d1803e7cba
artifacts/model_selection/t1_b6_expanded_v1/tuning_shards/screen/b6_cpu/Z07_quantile_hist_gradient_boosting.csv,41512,21297645f7642f36cfd7a43a235bd4ae3758000a42581f202fe6779da581d1cf
artifacts/model_selection/t1_b6_expanded_v1/tuning_shards/screen/b6_cpu/Z07_quantile_hist_gradient_boosting__selected_inner_oof.csv,657987,fe955777c55d16d499c44b4c1b44a87938086915fa54d8731a03e751233aa22f
artifacts/model_selection/t1_b6_expanded_v1/tuning_shards/screen/b6_cpu/Z08_xgboost.csv,92299,26c53513cf1c54f8e337ab7d4b51a9695b1451f38f852085b1dac9c68fed2f02
artifacts/model_selection/t1_b6_expanded_v1/tuning_shards/screen/b6_cpu/Z08_xgboost__selected_inner_oof.csv,590422,5d3c4f9b104e66d2266de78a305a7b1f1fe1ebb12de0804df52ec5960caa3994
artifacts/model_selection/t1_b6_expanded_v1/tuning_shards/screen/b6_cpu/Z09_lightgbm.csv,87671,de04acb87444c2ec9a4093c408b97e651c9536026d1382e2459b36e75cae20f7
artifacts/model_selection/t1_b6_expanded_v1/tuning_shards/screen/b6_cpu/Z09_lightgbm__selected_inner_oof.csv,592106,5ed7c983c17c67623f2b1340ce1d8c96aa206d5407b6379d5bd42abde8a55e8e
artifacts/model_selection/t1_b6_expanded_v1/tuning_shards/screen/b6_cpu/Z10_catboost.csv,80610,7f62109342cd81776cae21252f129b557f90385c15d12dccb1b50ac4da1d77e7
artifacts/model_selection/t1_b6_expanded_v1/tuning_shards/screen/b6_cpu/Z10_catboost__selected_inner_oof.csv,592328,f30d1f8d396af9f432e6efde47d78f1fc41d2b4fab27678adf325f1892c686a1
artifacts/model_selection/t1_b6_expanded_v1/tuning_shards/screen/b6_cpu/Z11_ebm.csv,50324,7abbfa7943b276f202d8b5173a0438de0709b8311e4970bfbdac463676253332
artifacts/model_selection/t1_b6_expanded_v1/tuning_shards/screen/b6_cpu/Z11_ebm__selected_inner_oof.csv,579226,d7c07ae16b7237b23de845d4ed896ec7d8fac71b96cbf132e76c1c8b146bba9f
artifacts/model_selection/t1_b6_expanded_v1/tuning_shards/screen/b6_ngboost/Z12_ngboost.csv,64375,3db06c4e5d04136e3d500346ec0d73271114dee5c1f64bcb8b1202df1490aaac
artifacts/model_selection/t1_b6_expanded_v1/tuning_shards/screen/b6_ngboost/Z12_ngboost__selected_inner_oof.csv,618941,699181636df35f5779b3962d0db7be9fde60789cbdf96ac75fb1bd06dc0b02e0
artifacts/model_selection/t1_b6_expanded_v1/tuning_shards/screen/b6_torch/Z13_residual_mlp.csv,38905,d006bb9ad95954f008c40870c698328cfc5f69634da379935968fc0b39f760e7
artifacts/model_selection/t1_b6_expanded_v1/tuning_shards/screen/b6_torch/Z13_residual_mlp__selected_inner_oof.csv,598673,6404290b961276b73e07c8935aaadf684f7d87b0c33f07e53aedeb5d6362c2b7
artifacts/model_selection/t1_b6_expanded_v1/tuning_shards/screen/b6_torch/Z14_enfs_replica.csv,6584,3a964dc14b4db1641451d22500b358db098061e39028919713a3f8b57c52cfaa
artifacts/model_selection/t1_b6_expanded_v1/tuning_shards/screen/b6_torch/Z14_enfs_replica__selected_inner_oof.csv,600342,aaa555e7dd90641e33b99b831b61b681e96292dc168521c3ce44d154d2db3e45
artifacts/model_selection/t1_b6_expanded_v1/validation_report.json,24068,db1483b9481f3b15f8e9c77ac2a239389e1c2525d75f05664ca8558e0063c66d
artifacts/model_selection/t1_b6_expanded_v1/visual_qa_report.json,710,e019e0167561f79d1d5b075185701db610da7a40abf2092e217e636f41811660
artifacts/model_selection/t1_b6_expanded_v1/worker_status/robustness/b6_cpu/B1_persistence_last_rate.json,937,6f26c8772e719b7c209947e069d25e191ec4c87d767d81af9718c1bb105cd704
artifacts/model_selection/t1_b6_expanded_v1/worker_status/robustness/b6_cpu/B3_profile_robust_trend.json,6386,d44282ff3a2be85894150346562b45c4c6ee1643a1f92b4c4720784e7dd87ce8
artifacts/model_selection/t1_b6_expanded_v1/worker_status/robustness/b6_cpu/B5_fixed_kalman.json,2708,89e5f295c8db201cc051fc6dec85181b27639a1f150f022b0e9c9f78264a4b0c
artifacts/model_selection/t1_b6_expanded_v1/worker_status/robustness/b6_cpu/B6_adaptive_kalman.json,1044,5117cb9e520f95599bdecd97dac001da897f59c87c70d3c5fd60864e02138e46
artifacts/model_selection/t1_b6_expanded_v1/worker_status/robustness/b6_cpu/B7_two_regime_imm.json,930,5177dec1ee3ee26fb5d381ee3c058a80204fa3f2a5c8aad0ba54cd2d53302892
artifacts/model_selection/t1_b6_expanded_v1/worker_status/robustness/b6_cpu/B8_student_t_robust_imm.json,1049,2e94413db8fe136e74b81be57220a713a64c870e0b660ac0656017d412e5fe2e
artifacts/model_selection/t1_b6_expanded_v1/worker_status/robustness/b6_cpu/M1_ridge.json,1145,deb36c5dd7f76e9209f6dc38a60f6ffe042cec0f73f8b7d84210d9ddf9ded7d8
artifacts/model_selection/t1_b6_expanded_v1/worker_status/robustness/b6_cpu/M2_extra_trees.json,4708,caf4b956c132aaf0b43261fa5e1f41d4bdd45e46f75b5832823ac0aa5385e7cf
artifacts/model_selection/t1_b6_expanded_v1/worker_status/robustness/b6_cpu/Z01_elastic_net.json,929,b42520d23036eba1fe2cffe12b25e7bf2f5e81af6f702933ab70b60da41156c4
artifacts/model_selection/t1_b6_expanded_v1/worker_status/robustness/b6_cpu/Z08_xgboost.json,1051,0c5e30278ef1fe46388e2d3f52d96e74b36143da88c00b06fc95211ee7baac06
artifacts/model_selection/t1_b6_expanded_v1/worker_status/robustness/b6_cpu/Z09_lightgbm.json,926,2faaea8c04415d5c23485c49f7fac1f598c0ec6825498e596032035292995314
artifacts/model_selection/t1_b6_expanded_v1/worker_status/screen/b6_cpu/B1_persistence_last_rate.json,931,8ec897a42206260d5ce12c6ad9a8f46c7173036e7bc979852f25f72c45775517
artifacts/model_selection/t1_b6_expanded_v1/worker_status/screen/b6_cpu/B3_profile_robust_trend.json,1744,40ed844539fa3beb21f58af54fb8b65dd2ffa347d9df49733891bdb93bdd022e
artifacts/model_selection/t1_b6_expanded_v1/worker_status/screen/b6_cpu/B5_fixed_kalman.json,1156,53fd35611693efe6945e637c17af38d4117c739c356ddfdbf7a237680b40d275
artifacts/model_selection/t1_b6_expanded_v1/worker_status/screen/b6_cpu/B6_adaptive_kalman.json,925,e568d2549b0aa606aaaf0d4658eedbec379935f9cdc50794e7434d42d58c4ee3
artifacts/model_selection/t1_b6_expanded_v1/worker_status/screen/b6_cpu/B7_two_regime_imm.json,924,a2cfeceaf9e8355e2cf1eacb199340c34684dac0c0dd19cac49152114024c8e3
artifacts/model_selection/t1_b6_expanded_v1/worker_status/screen/b6_cpu/B8_student_t_robust_imm.json,930,76052b431581ed8d28929817b70e771ef7067013753b79be6286f553dca4208c
artifacts/model_selection/t1_b6_expanded_v1/worker_status/screen/b6_cpu/M1_ridge.json,1149,65fed65e0bd677bfd5ffe049037eaeef806e1cfa23a978cae6ecd806fc2c33a8
artifacts/model_selection/t1_b6_expanded_v1/worker_status/screen/b6_cpu/M2_extra_trees.json,1387,317e701b62e5bf6161e9189f4c42f3d448cdf1e621d2523211fe7ac7b7aa8023
artifacts/model_selection/t1_b6_expanded_v1/worker_status/screen/b6_cpu/Z01_elastic_net.json,923,5df89d578e3d21179f90694f6213e94a42fe40572c96eba6fb65a6d721f5def7
artifacts/model_selection/t1_b6_expanded_v1/worker_status/screen/b6_cpu/Z02_huber.json,1047,9160769d03a82c583b1902c6b8ab21075a74eb8eecb679521c858649c4d8dd22
artifacts/model_selection/t1_b6_expanded_v1/worker_status/screen/b6_cpu/Z03_rbf_svr.json,1308,90aef403ed921065a30d9604293e9ce36a55d0cc5052709663579f3a8f747278
artifacts/model_selection/t1_b6_expanded_v1/worker_status/screen/b6_cpu/Z04_gaussian_process.json,1832,dd93764b523f3c937f7c61517cc5425edb8f9583858a1a5c57f50ae533a44f93
artifacts/model_selection/t1_b6_expanded_v1/worker_status/screen/b6_cpu/Z05_gaussian_gee.json,1054,f0fd253796076fcfe2d73468694aba12b54d73da5fe7e8bb90370e6c2ccfa902
artifacts/model_selection/t1_b6_expanded_v1/worker_status/screen/b6_cpu/Z06_hist_gradient_boosting.json,1065,2805b6de90d134e5ed65949035ddb8f2ace2343e16f48e73e3bccbbdc4a17819
artifacts/model_selection/t1_b6_expanded_v1/worker_status/screen/b6_cpu/Z07_quantile_hist_gradient_boosting.json,1460,65b7b28fb5ee0375a65d25b3b65eeb3d24cf6522a44daa82ea711f2560180861
artifacts/model_selection/t1_b6_expanded_v1/worker_status/screen/b6_cpu/Z08_xgboost.json,919,a80bcd25a8a3976baa0afad3375da64d967695883a99e42937308224c5db66d7
artifacts/model_selection/t1_b6_expanded_v1/worker_status/screen/b6_cpu/Z09_lightgbm.json,920,af59b14b8b450eafcd84ddaad683b2aa2791bfd2a8e9367b3e30cbdd27b88c58
artifacts/model_selection/t1_b6_expanded_v1/worker_status/screen/b6_cpu/Z10_catboost.json,1180,54ddaf1a3f792cfd996415679019ee35402524da1c253dffe2b0ba0d338f0db4
artifacts/model_selection/t1_b6_expanded_v1/worker_status/screen/b6_cpu/Z11_ebm.json,1304,46841e56ef10b78d5471556c52401ea29d9fc705ad264f16d46d4cb551e2686c
artifacts/model_selection/t1_b6_expanded_v1/worker_status/screen/b6_ngboost/Z12_ngboost.json,1312,17302591d24e88640321ffcd03e8153662ef82bf15d08505beeec79cde6f52de
artifacts/model_selection/t1_b6_expanded_v1/worker_status/screen/b6_torch/Z13_residual_mlp.json,925,48a07ffa15ff5e5b491bec64d13a6a30865ec4ddb82fe4849e6e541a908ac3e8
artifacts/model_selection/t1_b6_expanded_v1/worker_status/screen/b6_torch/Z14_enfs_replica.json,925,74f95d7fbac4838961de34ea0b75826d05d9e05d032b16cda7de43a18680ea60
